Player,team,Pos,Age,G,GS,Yrs,AV,player_name,position,has_contract,contract_match_type,year
Diontae Johnson,HOU,WR,28.0,1,0.0,5,0.0,,,False,unmatched,2024
Brevin Jordan,HOU,TE,24.0,2,1.0,3,0.0,,,False,unmatched,2024
Desmond King,HOU,CB,30.0,1,0.0,7,0.0,,,False,unmatched,2024
Kamari Lassiter,HOU,RCB,21.0,14,14.0,Rook,5.0,,,False,unmatched,2024
Shaq Mason,HOU,RG,31.0,15,15.0,9,5.0,,,False,unmatched,2024
John Metchie,HOU,WR,24.0,13,3.0,1,2.0,,,False,unmatched,2024
Davis Mills,HOU,QB,26.0,4,0.0,3,1.0,,,False,unmatched,2024
Joe Mixon,HOU,RB,28.0,14,14.0,7,8.0,,,False,unmatched,2024
Eric Murray,HOU,SS,30.0,17,14.0,8,5.0,,,False,unmatched,2024
Dare Ogunbowale,HOU,RB,30.0,17,1.0,7,2.0,,,False,unmatched,2024
Jeff Okudah,HOU,CB,25.0,6,0.0,4,0.0,,,False,unmatched,2024
Jarrett Patterson,HOU,C,25.0,15,9.0,1,3.0,,,False,unmatched,2024
Del'Shawn Phillips,HOU,LB,28.0,17,0.0,4,1.0,,,False,unmatched,2024
Dameon Pierce,HOU,RB,24.0,11,0.0,2,2.0,,,False,unmatched,2024
Jalen Pitre,HOU,S,25.0,12,12.0,2,4.0,,,False,unmatched,2024
Teagan Quitoriano,HOU,TE,24.0,7,4.0,2,0.0,,,False,unmatched,2024
D'Angelo Ross,HOU,CB,28.0,10,2.0,3,1.0,,,False,unmatched,2024
Dalton Schultz,HOU,TE,28.0,17,13.0,6,4.0,,,False,unmatched,2024
Juice Scruggs,HOU,OL,24.0,13,13.0,1,4.0,,,False,unmatched,2024
Tim Settle,HOU,RDT,27.0,17,11.0,6,6.0,,,False,unmatched,2024
Steven Sims,HOU,WR,27.0,7,0.0,5,0.0,,,False,unmatched,2024
Irv Smith Jr.,HOU,TE,26.0,5,1.0,5,0.0,,,False,unmatched,2024
M.J. Stewart,HOU,S,29.0,15,0.0,6,1.0,,,False,unmatched,2024
Derek Stingley Jr.,HOU,LCB,23.0,17,17.0,2,14.0,,,False,unmatched,2024
Cade Stover,HOU,TE,24.0,15,9.0,Rook,1.0,,,False,unmatched,2024
C.J. Stroud,HOU,QB,23.0,17,17.0,1,11.0,,,False,unmatched,2024
J.J. Taylor,HOU,RB,26.0,5,0.0,4,0.0,,,False,unmatched,2024
Zachary Thomas,HOU,OT,26.0,6,0.0,2,0.0,,,False,unmatched,2024
Henry To'oTo'o,HOU,LLB,23.0,15,15.0,1,7.0,,,False,unmatched,2024
Tommy Togiai,HOU,DT,25.0,8,0.0,3,1.0,,,False,unmatched,2024
Tommy Townsend,HOU,P,28.0,17,0.0,4,4.0,,,False,unmatched,2024
Laremy Tunsil,HOU,LT,30.0,17,17.0,8,9.0,,,False,unmatched,2024
Zeke Turner,HOU,LB,28.0,1,0.0,6,0.0,,,False,unmatched,2024
Jimmie Ward,HOU,S,33.0,10,10.0,10,4.0,,,False,unmatched,2024
Jared Wayne,HOU,WR,24.0,3,0.0,1,0.0,,,False,unmatched,2024
Rashad Weaver,HOU,OLB,27.0,3,0.0,3,0.0,,,False,unmatched,2024
Jon Weeks,HOU,LS,38.0,17,0.0,14,1.0,,,False,unmatched,2024
Devin White,HOU,LB,26.0,7,1.0,5,1.0,,,False,unmatched,2024
Robert Woods,HOU,WR,32.0,15,4.0,11,2.0,,,False,unmatched,2024
Russ Yeast,HOU,S,25.0,1,0.0,2,0.0,,,False,unmatched,2024
Team Total,HOU,,26.7,17,,4.2,,,,False,unmatched,2024
Adetomiwa Adebawore,IND,DT,23.0,16,0.0,1,1.0,,,False,unmatched,2024
Mo Alie-Cox,IND,TE,31.0,17,13.0,6,1.0,,,False,unmatched,2024
Liam Anderson,IND,LB,24.0,3,0.0,1,0.0,,,False,unmatched,2024
Genard Avery,IND,DE,29.0,1,0.0,6,0.0,,,False,unmatched,2024
Julian Blackmon,IND,FS,26.0,16,16.0,4,6.0,,,False,unmatched,2024
Tanor Bortolini,IND,G,22.0,12,5.0,Rook,2.0,,,False,unmatched,2024
Julius Brents,IND,CB,24.0,2,1.0,1,0.0,,,False,unmatched,2024
Taven Bryan,IND,DT,28.0,17,6.0,6,4.0,,,False,unmatched,2024
DeForest Buckner,IND,DT,30.0,12,11.0,8,5.0,,,False,unmatched,2024
Jaylon Carlies,IND,LB,23.0,10,6.0,Rook,3.0,,,False,unmatched,2024
Nick Cross,IND,SS,23.0,17,17.0,2,6.0,,,False,unmatched,2024
Raekwon Davis,IND,DT,27.0,17,0.0,4,1.0,,,False,unmatched,2024
Trevor Denbow,IND,S,26.0,8,0.0,2,0.0,,,False,unmatched,2024
Josh Downs,IND,WR,23.0,14,8.0,1,7.0,,,False,unmatched,2024
Ashton Dulin,IND,WR,27.0,15,2.0,5,1.0,,,False,unmatched,2024
Joe Flacco,IND,QB,39.0,8,6.0,16,5.0,,,False,unmatched,2024
Dallis Flowers,IND,CB,27.0,4,0.0,2,0.0,,,False,unmatched,2024
Tre Flowers,IND,CB,29.0,1,0.0,6,0.0,,,False,unmatched,2024
Zaire Franklin,IND,LLB,28.0,17,17.0,6,13.0,,,False,unmatched,2024
Blake Freeland,IND,T,23.0,9,0.0,1,1.0,,,False,unmatched,2024
Will Fries,IND,G,26.0,5,5.0,3,2.0,,,False,unmatched,2024
Matt Gay,IND,K,30.0,16,0.0,5,3.0,,,False,unmatched,2024
Mark Glowinski,IND,G,32.0,5,5.0,9,2.0,,,False,unmatched,2024
Matt Goncalves,IND,T,23.0,17,8.0,Rook,4.0,,,False,unmatched,2024
Tyler Goodson,IND,RB,24.0,16,0.0,1,1.0,,,False,unmatched,2024
Adam Gotsis,IND,DT,32.0,5,0.0,8,0.0,,,False,unmatched,2024
Anthony Gould,IND,WR,23.0,8,0.0,Rook,0.0,,,False,unmatched,2024
Kylen Granson,IND,TE,26.0,17,6.0,3,2.0,,,False,unmatched,2024
Ronnie Harrison,IND,S,27.0,10,0.0,6,1.0,,,False,unmatched,2024
Evan Hull,IND,RB,24.0,1,0.0,1,0.0,,,False,unmatched,2024
Jaylon Jones,IND,LCB,22.0,17,17.0,1,6.0,,,False,unmatched,2024
Kelvin Joseph,IND,CB,25.0,2,0.0,3,0.0,,,False,unmatched,2024
Ryan Kelly,IND,C,31.0,10,10.0,8,4.0,,,False,unmatched,2024
Chris Lammons,IND,CB,28.0,14,1.0,5,2.0,,,False,unmatched,2024
Isaiah Land,IND,DE,24.0,10,0.0,1,1.0,,,False,unmatched,2024
Laiatu Latu,IND,DE,24.0,17,1.0,Rook,2.0,,,False,unmatched,2024
Tyquan Lewis,IND,DE,29.0,10,4.0,6,2.0,,,False,unmatched,2024
David Long,IND,CB,26.0,13,0.0,5,1.0,,,False,unmatched,2024
Atonio Mafi,IND,G,24.0,3,0.0,1,0.0,,,False,unmatched,2024
Will Mallory,IND,TE,25.0,10,0.0,1,0.0,,,False,unmatched,2024
Cameron McGrone,IND,LB,24.0,9,0.0,2,1.0,,,False,unmatched,2024
Adonai Mitchell,IND,WR,22.0,17,7.0,Rook,3.0,,,False,unmatched,2024
Kenny Moore,IND,RCB,29.0,15,15.0,7,6.0,,,False,unmatched,2024
Quenton Nelson,IND,LG,28.0,17,17.0,6,10.0,,,False,unmatched,2024
Dayo Odeyingbo,IND,RDE,25.0,17,14.0,3,6.0,,,False,unmatched,2024
Andrew Ogletree,IND,TE,26.0,17,6.0,1,1.0,,,False,unmatched,2024
Segun Olubi,IND,LB,25.0,17,0.0,2,1.0,,,False,unmatched,2024
Kwity Paye,IND,LDE,26.0,15,15.0,3,7.0,,,False,unmatched,2024
Alec Pierce,IND,WR,24.0,16,13.0,2,7.0,,,False,unmatched,2024
Danny Pinter,IND,C,28.0,14,2.0,4,1.0,,,False,unmatched,2024
Michael Pittman Jr.,IND,WR,27.0,16,14.0,4,7.0,,,False,unmatched,2024
Bernhard Raimann,IND,LT,27.0,14,14.0,2,6.0,,,False,unmatched,2024
Luke Rhodes,IND,LS,32.0,17,0.0,8,1.0,,,False,unmatched,2024
Anthony Richardson,IND,QB,22.0,11,11.0,1,6.0,,,False,unmatched,2024
Rigoberto Sanchez,IND,P,30.0,17,0.0,7,4.0,,,False,unmatched,2024
Trey Sermon,IND,RB,25.0,17,3.0,3,2.0,,,False,unmatched,2024
Spencer Shrader,IND,K,25.0,1,0.0,Rook,0.0,,,False,unmatched,2024
Braden Smith,IND,RT,28.0,12,12.0,6,5.0,,,False,unmatched,2024
E.J. Speed,IND,MLB,29.0,15,15.0,5,6.0,,,False,unmatched,2024
Grover Stewart,IND,NT,31.0,17,17.0,7,8.0,,,False,unmatched,2024
Grant Stuard,IND,LB,26.0,17,5.0,3,3.0,,,False,unmatched,2024
Jonathan Taylor,IND,RB,25.0,14,13.0,4,9.0,,,False,unmatched,2024
Rodney Thomas II,IND,S,26.0,17,1.0,2,1.0,,,False,unmatched,2024
Laquon Treadwell,IND,WR,29.0,2,0.0,8,0.0,,,False,unmatched,2024
Dalton Tucker,IND,RG,24.0,14,7.0,Rook,3.0,,,False,unmatched,2024
Samuel Womack,IND,CB,25.0,17,8.0,2,4.0,,,False,unmatched,2024
Team Total,IND,,26.4,17,,3.6,,,,False,unmatched,2024
Yasir Abdullah,JAX,LB,24.0,14,3.0,1,2.0,,,False,unmatched,2024
Arik Armstead,JAX,DE,31.0,17,1.0,9,1.0,,,False,unmatched,2024
Tank Bigsby,JAX,RB,23.0,16,1.0,1,5.0,,,False,unmatched,2024
Christian Braswell,JAX,CB,25.0,3,0.0,1,0.0,,,False,unmatched,2024
Montaric Brown,JAX,CB,25.0,17,10.0,2,4.0,,,False,unmatched,2024
Tyson Campbell,JAX,RCB,24.0,12,12.0,3,4.0,,,False,unmatched,2024
Joshua Cephus,JAX,WR,23.0,1,0.0,Rook,0.0,,,False,unmatched,2024
Andre Cisco,JAX,SS,24.0,16,14.0,3,5.0,,,False,unmatched,2024
Ezra Cleveland,JAX,LG,26.0,15,15.0,4,6.0,,,False,unmatched,2024
Myles Cole,JAX,DE,24.0,8,0.0,Rook,0.0,,,False,unmatched,2024
DJ Coleman,JAX,DE,26.0,1,0.0,Rook,0.0,,,False,unmatched,2024
Logan Cooke,JAX,P,29.0,17,0.0,6,4.0,,,False,unmatched,2024
Elijah Cooks,JAX,WR,26.0,2,0.0,1,0.0,,,False,unmatched,2024
Ronald Darby,JAX,LCB,30.0,13,12.0,9,4.0,,,False,unmatched,2024
Gabriel Davis,JAX,WR,25.0,10,9.0,4,2.0,,,False,unmatched,2024
Josiah Deguara,JAX,TE,27.0,15,0.0,4,0.0,,,False,unmatched,2024
Devin Duvernay,JAX,WR,27.0,13,1.0,4,1.0,,,False,unmatched,2024
Terrell Edmunds,JAX,S,27.0,1,0.0,6,0.0,,,False,unmatched,2024
Evan Engram,JAX,TE,30.0,9,9.0,7,3.0,,,False,unmatched,2024
Travis Etienne,JAX,RB,25.0,15,15.0,2,5.0,,,False,unmatched,2024
Luke Farrell,JAX,TE,27.0,17,8.0,3,1.0,,,False,unmatched,2024
Tre Flowers,JAX,CB,29.0,4,0.0,6,0.0,,,False,unmatched,2024
Luke Fortner,JAX,OL,26.0,17,0.0,2,1.0,,,False,unmatched,2024
Javon Foster,JAX,OL,24.0,4,0.0,Rook,0.0,,,False,unmatched,2024
Joe Gaziano,JAX,DE,28.0,3,0.0,4,0.0,,,False,unmatched,2024
Joe Giles-Harris,JAX,LB,27.0,2,0.0,5,0.0,,,False,unmatched,2024
DaVon Hamilton,JAX,RDT,27.0,17,14.0,4,5.0,,,False,unmatched,2024
Blake Hance,JAX,OL,28.0,9,1.0,3,1.0,,,False,unmatched,2024
Anton Harrison,JAX,RT,22.0,16,16.0,1,7.0,,,False,unmatched,2024
Josh Hines-Allen,JAX,LDE,27.0,16,16.0,5,7.0,,,False,unmatched,2024
Cooper Hodges,JAX,OL,24.0,9,1.0,1,1.0,,,False,unmatched,2024
Matthew Jackson,JAX,CB,26.0,1,0.0,1,0.0,,,False,unmatched,2024
Jordan Jefferson,JAX,DT,23.0,8,0.0,Rook,1.0,,,False,unmatched,2024
Antonio Johnson,JAX,S,23.0,17,8.0,1,3.0,,,False,unmatched,2024
Caleb Johnson,JAX,LB,26.0,17,0.0,3,1.0,,,False,unmatched,2024
D'Ernest Johnson,JAX,RB,28.0,14,1.0,5,2.0,,,False,unmatched,2024
Jarrian Jones,JAX,CB,23.0,17,4.0,Rook,2.0,,,False,unmatched,2024
Mac Jones,JAX,QB,26.0,10,7.0,3,3.0,,,False,unmatched,2024
Tim Jones,JAX,WR,26.0,17,0.0,2,0.0,,,False,unmatched,2024
Christian Kirk,JAX,WR,28.0,8,7.0,6,3.0,,,False,unmatched,2024
Tyler Lacy,JAX,LDT,25.0,13,8.0,1,3.0,,,False,unmatched,2024
Trevor Lawrence,JAX,QB,25.0,10,10.0,3,6.0,,,False,unmatched,2024
Jeremiah Ledbetter,JAX,DT,30.0,15,3.0,7,2.0,,,False,unmatched,2024
Cam Little,JAX,K,21.0,17,0.0,Rook,5.0,,,False,unmatched,2024
Walker Little,JAX,LT,25.0,15,8.0,3,3.0,,,False,unmatched,2024
Devin Lloyd,JAX,RLB,26.0,16,16.0,2,6.0,,,False,unmatched,2024
Ross Matiscik,JAX,LS,28.0,17,0.0,4,2.0,,,False,unmatched,2024
Ventrell Miller,JAX,LLB,25.0,15,9.0,1,4.0,,,False,unmatched,2024
Mitch Morse,JAX,C,32.0,17,17.0,9,6.0,,,False,unmatched,2024
Chad Muma,JAX,LB,25.0,17,3.0,2,2.0,,,False,unmatched,2024
Tanner Muse,JAX,LB,28.0,3,0.0,3,0.0,,,False,unmatched,2024
Foyesade Oluokun,JAX,MLB,29.0,13,13.0,6,5.0,,,False,unmatched,2024
Esezi Otomewo,JAX,DT,26.0,4,2.0,2,1.0,,,False,unmatched,2024
Anthony Pittman,JAX,LB,28.0,1,0.0,5,0.0,,,False,unmatched,2024
Deantre Prince,JAX,CB,24.0,10,0.0,Rook,1.0,,,False,unmatched,2024
Josh Reynolds,JAX,WR,29.0,4,1.0,7,0.0,,,False,unmatched,2024
Roy Robertson-Harris,JAX,DT,31.0,6,2.0,7,1.0,,,False,unmatched,2024
Cam Robinson,JAX,OL,29.0,7,7.0,7,3.0,,,False,unmatched,2024
Keilan Robinson,JAX,RB,24.0,6,0.0,Rook,0.0,,,False,unmatched,2024
Darnell Savage Jr.,JAX,FS,27.0,13,13.0,5,4.0,,,False,unmatched,2024
Brandon Scherff,JAX,RG,33.0,17,17.0,9,6.0,,,False,unmatched,2024
Maason Smith,JAX,DT,22.0,11,5.0,Rook,2.0,,,False,unmatched,2024
Brenton Strange,JAX,TE,24.0,17,10.0,1,3.0,,,False,unmatched,2024
Brian Thomas,JAX,WR,22.0,17,16.0,Rook,11.0,,,False,unmatched,2024
Daniel Thomas,JAX,S,26.0,15,0.0,4,1.0,,,False,unmatched,2024
Austin Trammell,JAX,WR,26.0,1,0.0,3,0.0,,,False,unmatched,2024
Cole Van Lanen,JAX,OL,26.0,9,3.0,3,1.0,,,False,unmatched,2024
Travon Walker,JAX,RDE,24.0,17,17.0,2,8.0,,,False,unmatched,2024
Parker Washington,JAX,WR,22.0,17,7.0,1,4.0,,,False,unmatched,2024
Andrew Wingard,JAX,S,28.0,8,2.0,5,1.0,,,False,unmatched,2024
Team Total,JAX,,26.1,17,,3.2,,,,False,unmatched,2024
Jamal Adams,TEN,SS,29.0,3,1.0,7,0.0,,,False,unmatched,2024
Abdullah Anderson,TEN,DL,28.0,4,0.0,5,0.0,,,False,unmatched,2024
Tre Avery,TEN,CB,27.0,9,0.0,2,1.0,,,False,unmatched,2024
Chidobe Awuzie,TEN,CB,29.0,8,7.0,7,3.0,,,False,unmatched,2024
Darrell Baker,TEN,RCB,26.0,17,9.0,2,4.0,,,False,unmatched,2024
Jerome Baker,TEN,LB,28.0,5,3.0,6,1.0,,,False,unmatched,2024
Tyler Boyd,TEN,WR,30.0,16,8.0,8,3.0,,,False,unmatched,2024
Chandler Brewer,TEN,OT,27.0,1,0.0,5,0.0,,,False,unmatched,2024
Kendell Brooks,TEN,S,24.0,5,0.0,1,0.0,,,False,unmatched,2024
Mike Brown,TEN,S,25.0,17,4.0,2,2.0,,,False,unmatched,2024
Jarvis Brownlee,TEN,LCB,23.0,17,14.0,Rook,5.0,,,False,unmatched,2024
Daniel Brunskill,TEN,C,30.0,17,10.0,5,4.0,,,False,unmatched,2024
Logan Bruss,TEN,OG,26.0,3,0.0,1,0.0,,,False,unmatched,2024
Treylon Burks,TEN,WR,24.0,5,2.0,2,0.0,,,False,unmatched,2024
Julius Chestnut,TEN,RB,24.0,17,0.0,2,1.0,,,False,unmatched,2024
Keondre Coburn,TEN,DL,24.0,15,1.0,1,1.0,,,False,unmatched,2024
Morgan Cox,TEN,LS,38.0,17,0.0,14,1.0,,,False,unmatched,2024
Lloyd Cushenberry III,TEN,C,27.0,8,8.0,4,3.0,,,False,unmatched,2024
Quandre Diggs,TEN,SS,31.0,8,8.0,9,3.0,,,False,unmatched,2024
Khalid Duke,TEN,OLB,23.0,2,0.0,Rook,0.0,,,False,unmatched,2024
Jaelyn Duncan,TEN,OT,24.0,5,3.0,1,1.0,,,False,unmatched,2024
Nick Folk,TEN,K,40.0,14,0.0,17,5.0,,,False,unmatched,2024
Ali Gaye,TEN,OLB,26.0,15,0.0,1,1.0,,,False,unmatched,2024
Jack Gibbens,TEN,LB,26.0,10,5.0,2,2.0,,,False,unmatched,2024
Luke Gifford,TEN,LB,29.0,16,4.0,5,3.0,,,False,unmatched,2024
Cedric Gray,TEN,LB,22.0,7,0.0,Rook,0.0,,,False,unmatched,2024
Arlington Hambright,TEN,G,28.0,4,0.0,4,0.0,,,False,unmatched,2024
Justin Hardee,TEN,CB,30.0,9,0.0,7,1.0,,,False,unmatched,2024
Jaylen Harrell,TEN,OLB,22.0,17,0.0,Rook,1.0,,,False,unmatched,2024
Amani Hooker,TEN,FS,26.0,14,14.0,5,6.0,,,False,unmatched,2024
DeAndre Hopkins,TEN,WR,32.0,6,3.0,11,1.0,,,False,unmatched,2024
Jha'Quan Jackson,TEN,WR,24.0,12,0.0,Rook,0.0,,,False,unmatched,2024
Gabe Jeudy-Lally,TEN,CB,23.0,4,0.0,Rook,0.0,,,False,unmatched,2024
Ernest Jones,TEN,RILB,25.0,6,5.0,3,2.0,,,False,unmatched,2024
Sebastian Joseph-Day,TEN,RDE,29.0,17,12.0,5,6.0,,,False,unmatched,2024
Joshua Kelley,TEN,RB,27.0,3,0.0,4,0.0,,,False,unmatched,2024
Arden Key,TEN,LOLB,28.0,16,15.0,6,7.0,,,False,unmatched,2024
Mason Kinsey,TEN,WR,26.0,6,0.0,3,0.0,,,False,unmatched,2024
Harold Landry,TEN,ROLB,28.0,17,17.0,6,8.0,,,False,unmatched,2024
JC Latham,TEN,LT,21.0,17,17.0,Rook,7.0,,,False,unmatched,2024
Corey Levin,TEN,OL,30.0,10,1.0,6,1.0,,,False,unmatched,2024
Will Levis,TEN,QB,25.0,12,12.0,1,5.0,,,False,unmatched,2024
James Lynch,TEN,DL,25.0,17,0.0,4,1.0,,,False,unmatched,2024
Tay Martin,TEN,WR,27.0,1,0.0,2,0.0,,,False,unmatched,2024
David Martin-Robinson,TEN,TE,25.0,5,2.0,Rook,0.0,,,False,unmatched,2024
Roger McCreary,TEN,CB,24.0,15,7.0,2,3.0,,,False,unmatched,2024
Raekwon McMillan,TEN,LB,29.0,2,0.0,6,0.0,,,False,unmatched,2024
Caleb Murphy,TEN,OLB,25.0,2,0.0,1,0.0,,,False,unmatched,2024
Kenneth Murray,TEN,LILB,26.0,14,14.0,4,6.0,,,False,unmatched,2024
Brayden Narveson,TEN,K,25.0,1,0.0,Rook,0.0,,,False,unmatched,2024
Thomas Odukoya,TEN,TE,27.0,2,0.0,1,0.0,,,False,unmatched,2024
John Ojukwu,TEN,OL,25.0,11,4.0,1,2.0,,,False,unmatched,2024
Chigoziem Okonkwo,TEN,TE,25.0,17,11.0,2,4.0,,,False,unmatched,2024
Bryce Oliver,TEN,WR,24.0,10,1.0,Rook,1.0,,,False,unmatched,2024
Gervarrius Owens,TEN,S,25.0,2,0.0,1,0.0,,,False,unmatched,2024
Nicholas Petit-Frere,TEN,RT,25.0,15,10.0,2,4.0,,,False,unmatched,2024
Tony Pollard,TEN,RB,27.0,16,16.0,5,7.0,,,False,unmatched,2024
Isaiah Prince,TEN,T,27.0,1,0.0,5,0.0,,,False,unmatched,2024
Dillon Radunz,TEN,RG,26.0,15,15.0,3,5.0,,,False,unmatched,2024
Otis Reese,TEN,LB,26.0,13,2.0,1,2.0,,,False,unmatched,2024
Calvin Ridley,TEN,WR,30.0,17,14.0,6,8.0,,,False,unmatched,2024
Mason Rudolph,TEN,QB,29.0,8,5.0,5,3.0,,,False,unmatched,2024
Andrew Rupcich,TEN,OL,25.0,7,0.0,1,0.0,,,False,unmatched,2024
Jeffery Simmons,TEN,DT,27.0,16,16.0,5,11.0,,,False,unmatched,2024
Peter Skoronski,TEN,LG,23.0,17,17.0,1,6.0,,,False,unmatched,2024
L'Jarius Sneed,TEN,CB,27.0,5,5.0,4,2.0,,,False,unmatched,2024
Tyjae Spears,TEN,RB,23.0,12,1.0,1,3.0,,,False,unmatched,2024
Ryan Stonehouse,TEN,P,25.0,17,0.0,2,4.0,,,False,unmatched,2024
T'Vondre Sweat,TEN,NT,23.0,17,16.0,Rook,7.0,,,False,unmatched,2024
Nick Vannett,TEN,TE,31.0,17,10.0,8,1.0,,,False,unmatched,2024
Leroy Watson,TEN,T,26.0,4,4.0,1,2.0,,,False,unmatched,2024
Nick Westbrook-Ikhine,TEN,WR,27.0,17,9.0,4,4.0,,,False,unmatched,2024
Josh Whyle,TEN,TE,25.0,17,4.0,1,2.0,,,False,unmatched,2024
James Williams,TEN,LB,21.0,13,1.0,Rook,2.0,,,False,unmatched,2024
Julius Wood,TEN,S,23.0,9,0.0,Rook,1.0,,,False,unmatched,2024
Daryl Worley,TEN,CB,29.0,9,7.0,8,3.0,,,False,unmatched,2024
Matthew Wright,TEN,K,28.0,2,0.0,4,0.0,,,False,unmatched,2024
Team Total,TEN,,26.5,17,,3.3,,,,False,unmatched,2024
Felix Anudike-Uzomah,KAN,DE,22.0,17,3.0,1,3.0,,,False,unmatched,2024
Matt Araiza,KAN,P,24.0,17,0.0,1,3.0,,,False,unmatched,2024
Nick Bolton,KAN,LLB,24.0,16,16.0,3,8.0,,,False,unmatched,2024
Swayze Bozeman,KAN,LB,26.0,3,0.0,Rook,0.0,,,False,unmatched,2024
Marquise Brown,KAN,WR,27.0,2,1.0,5,1.0,,,False,unmatched,2024
Deon Bush,KAN,DB,31.0,2,0.0,8,0.0,,,False,unmatched,2024
Harrison Butker,KAN,K,29.0,13,0.0,7,2.0,,,False,unmatched,2024
Mike Caliendo,KAN,OL,27.0,17,3.0,1,2.0,,,False,unmatched,2024
Leo Chenal,KAN,RLB,24.0,17,14.0,2,6.0,,,False,unmatched,2024
Cole Christiansen,KAN,LB,27.0,9,0.0,4,1.0,,,False,unmatched,2024
Jack Cochrane,KAN,LB,25.0,15,0.0,2,1.0,,,False,unmatched,2024
Chamarri Conner,KAN,DB,24.0,15,9.0,1,4.0,,,False,unmatched,2024
Bryan Cook,KAN,FS,25.0,17,17.0,2,6.0,,,False,unmatched,2024
Baylor Cupp,KAN,TE,24.0,1,0.0,Rook,0.0,,,False,unmatched,2024
Michael Danna,KAN,RDE,27.0,13,12.0,4,5.0,,,False,unmatched,2024
Ethan Driskell,KAN,OT,24.0,2,0.0,Rook,0.0,,,False,unmatched,2024
Anthony Firkser,KAN,TE,29.0,3,0.0,6,0.0,,,False,unmatched,2024
Jody Fortson,KAN,TE,29.0,3,0.0,3,0.0,,,False,unmatched,2024
Noah Gray,KAN,TE,25.0,17,10.0,3,4.0,,,False,unmatched,2024
C.J. Hanson,KAN,OL,23.0,1,0.0,Rook,0.0,,,False,unmatched,2024
Mecole Hardman,KAN,WR,26.0,12,0.0,5,1.0,,,False,unmatched,2024
Peyton Hendershot,KAN,TE,25.0,7,1.0,2,0.0,,,False,unmatched,2024
Malik Herring,KAN,DE,27.0,12,0.0,2,1.0,,,False,unmatched,2024
Jaden Hicks,KAN,DB,22.0,17,1.0,Rook,2.0,,,False,unmatched,2024
DeAndre Hopkins,KAN,WR,32.0,10,5.0,11,4.0,,,False,unmatched,2024
Creed Humphrey,KAN,C,25.0,17,17.0,3,12.0,,,False,unmatched,2024
D.J. Humphries,KAN,OL,31.0,2,2.0,8,1.0,,,False,unmatched,2024
Kareem Hunt,KAN,RB,29.0,13,8.0,7,5.0,,,False,unmatched,2024
Keaontay Ingram,KAN,RB,25.0,1,0.0,2,0.0,,,False,unmatched,2024
Nazeeh Johnson,KAN,S,26.0,16,6.0,2,2.0,,,False,unmatched,2024
Cam Jones,KAN,LB,25.0,17,1.0,1,2.0,,,False,unmatched,2024
Chris Jones,KAN,LDT,30.0,15,15.0,8,16.0,,,False,unmatched,2024
Nic Jones,KAN,CB,23.0,1,0.0,1,0.0,,,False,unmatched,2024
George Karlaftis III,KAN,LDE,23.0,16,11.0,2,6.0,,,False,unmatched,2024
Travis Kelce,KAN,TE,35.0,16,16.0,11,8.0,,,False,unmatched,2024
Blake Lynch,KAN,LB,27.0,1,0.0,4,0.0,,,False,unmatched,2024
Patrick Mahomes,KAN,QB,29.0,16,16.0,7,14.0,,,False,unmatched,2024
Trent McDuffie,KAN,LCB,24.0,16,16.0,2,11.0,,,False,unmatched,2024
Skyy Moore,KAN,WR,24.0,6,0.0,2,0.0,,,False,unmatched,2024
Wanya Morris,KAN,LT,24.0,17,11.0,1,5.0,,,False,unmatched,2024
Derrick Nnadi,KAN,DT,28.0,17,1.0,6,2.0,,,False,unmatched,2024
Hunter Nourzad,KAN,OL,24.0,17,0.0,Rook,1.0,,,False,unmatched,2024
Chris Oladokun,KAN,QB,27.0,1,0.0,1,0.0,,,False,unmatched,2024
Charles Omenihu,KAN,DE,27.0,6,1.0,5,1.0,,,False,unmatched,2024
Isiah Pacheco,KAN,RB,25.0,7,6.0,2,3.0,,,False,unmatched,2024
Mike Pennel,KAN,NT,33.0,17,7.0,10,4.0,,,False,unmatched,2024
Samaje Perine,KAN,RB,29.0,17,0.0,7,4.0,,,False,unmatched,2024
Justin Reid,KAN,SS,27.0,16,16.0,6,5.0,,,False,unmatched,2024
Nikko Remigio,KAN,WR,25.0,5,1.0,1,0.0,,,False,unmatched,2024
Rashee Rice,KAN,WR,24.0,4,4.0,1,3.0,,,False,unmatched,2024
Christian Roland-Wallace,KAN,CB,23.0,17,2.0,Rook,2.0,,,False,unmatched,2024
Justyn Ross,KAN,WR,25.0,2,0.0,1,0.0,,,False,unmatched,2024
Spencer Shrader,KAN,K,25.0,2,0.0,Rook,1.0,,,False,unmatched,2024
Trey Smith,KAN,RG,25.0,17,17.0,3,8.0,,,False,unmatched,2024
JuJu Smith-Schuster,KAN,WR,28.0,14,8.0,7,2.0,,,False,unmatched,2024
Carson Steele,KAN,RB,22.0,17,3.0,Rook,1.0,,,False,unmatched,2024
Kingsley Suamataia,KAN,T,21.0,15,2.0,Rook,2.0,,,False,unmatched,2024
Jawaan Taylor,KAN,RT,27.0,16,16.0,5,7.0,,,False,unmatched,2024
Keith Taylor,KAN,CB,26.0,11,0.0,3,1.0,,,False,unmatched,2024
Cameron Thomas,KAN,DE,24.0,4,0.0,2,0.0,,,False,unmatched,2024
Joe Thuney,KAN,LG,32.0,17,17.0,8,12.0,,,False,unmatched,2024
Drue Tranquill,KAN,MLB,29.0,16,16.0,5,8.0,,,False,unmatched,2024
