Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL,stat_type,game_url,week,year,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Kylen Granson,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alec Pierce,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryce Young,CAR,24,39,173,1,3,4,36,48,48.3,5,41,0,13,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,16,58,0,20,6,4,9,0,4,1,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles Sanders,CAR,0,0,0,0,0,0,0,0,,6,39,0,11,5,3,22,0,11,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hayden Hurst,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,54,0,48,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Thielen,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,29,0,7,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Sullivan,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,28,0,9,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,11,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ Chark,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,9,1,5,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Mingo,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,5,0,5,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,5,0,5,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrace Marshall Jr.,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenny Moore,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,2,115,2,66,2,0.0,8,7,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Segun Olubi,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,1,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
DeForest Buckner,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,2,1.0,4,4,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Adetomiwa Adebawore,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Dayo Odeyingbo,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,1.0,1,1,0,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Kwity Paye,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.5,3,0,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Eric Johnson,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.5,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Shaquille Leonard,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,10,7,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Darrell Baker,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Julian Blackmon,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jaylon Jones,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Rodney Thomas II,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
E.J. Speed,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
Samson Ebukam,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tyquan Lewis,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Mo Alie-Cox,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kylen Granson,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Chris Lammons,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Isaiah Land,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jacob Martin,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Luke Rhodes,IND,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,,,,,,,,,,,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,,,,,,,,,,,,,,,,
DeShawn Williams,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,1.0,2,1,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Frankie Luvu,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,11,8,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Alex Cook,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,7,3,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Donte Jackson,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Xavier Woods,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,5,1,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Amare Barno,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Derrick Brown,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,1,0.0,4,2,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Brian Burns,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Dicaprio Bootle,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
DJ Johnson,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
LaBryan Ray,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jammie Robinson,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Shy Tuttle,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Troy Hill,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nick Thurman,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kamu Grugier-Hill,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
C.J. Henderson,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Deion Jones,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Stephen Sullivan,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Chandler Wooten,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
Eku Leota,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Isaiah McKenzie,IND,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,0,0,,0,0,3,11,3.7,0,10,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,,,,,,,,
Ihmir Smith-Marsette,CAR,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,0,0,,0,0,3,32,10.7,0,24,,,,,,,,
Raheem Blackshear,CAR,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,1,46,46.0,0,46,0,0,,0,0,,,,,,,,
Matt Gay,IND,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2,0,0,,0
Rigoberto Sanchez,IND,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,241,48.2,61
,,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Eddy Pi̱eiro,CAR,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0,,0
Johnny Hekker,CAR,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202311050car.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,174,43.5,50
Will Levis,TEN,22,39,262,0,1,4,27,29,66.4,1,2,0,2,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Henry,TEN,0,0,0,0,0,0,0,0,,17,75,1,15,4,3,27,0,23,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyjae Spears,TEN,0,0,0,0,0,0,0,0,,5,18,0,8,6,4,4,0,8,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAndre Hopkins,TEN,0,0,0,0,0,0,0,0,,1,5,0,5,11,4,60,0,29,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Treylon Burks,TEN,0,0,0,0,0,0,0,0,,1,5,0,5,3,2,23,0,21,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Philips,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,68,0,24,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Moore,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,29,0,29,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,28,0,12,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,23,0,23,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Whyle,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenny Pickett,PIT,19,30,160,1,0,0,0,32,88.2,1,-1,0,-1,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,11,88,0,22,3,3,25,0,9,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Najee Harris,PIT,0,0,0,0,0,0,0,0,,16,69,1,25,4,2,7,0,4,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvin Austin III,PIT,0,0,0,0,0,0,0,0,,2,10,0,8,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diontae Johnson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,90,1,32,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connor Heyward,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,16,0,11,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen Robinson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darnell Washington,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles Boykin,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Pickens,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,-1,0,2,0,0,offense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azeez Al-Shaair,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,1,0.0,10,2,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Amani Hooker,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jeffery Simmons,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,7,4,3,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Jack Gibbens,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kristian Fulton,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,1,0.0,5,4,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Elijah Molden,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tre Avery,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Terrell Edmunds,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Trevis Gipson,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,4,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Denico Autry,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Monty Rice,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Anthony Kendall,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Arden Key,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Eric Garror,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Matthew Jackson,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Naquan Jones,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Harold Landry,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Sean Murphy-Bunting,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kyle Peko,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202311020pit.htm,9,2023,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
