rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
1231,Matt Pryor,SF,RT/G,"$990,000",0.99,2023
1232,Marlon Tuipulotu,PHI,DL/DT,"$988,979",0.988979,2023
1233,Trey Hill,CIN,C,"$988,088",0.988088,2023
1234,Elijah Mitchell,SF,RB,"$985,892",0.985892,2023
1235,Daiyan Henley,LAC,LB,"$985,531",0.985531,2023
1236,Chris Evans,CIN,RB,"$983,222",0.983222,2023
1237,Trenton Simpson,BAL,LB/ILB,"$982,637",0.982637,2023
1238,Landon Young,NO,RT,"$982,445",0.982445,2023
1239,Stone Forsythe,SEA,LT,"$981,656",0.981656,2023
1240,Ji'Ayir Brown,SF,SS,"$981,056",0.981056,2023
1241,Tank Bigsby,JAX,RB,"$980,530",0.98053,2023
1242,Victor Dimukeje,ARI,LB/OLB,"$980,465",0.980465,2023
1243,Kobie Turner,LAR,DL/DT,"$980,268",0.980268,2023
1244,Damar Hamlin,BUF,S,"$980,119",0.980119,2023
1245,Dorian Williams,BUF,LB,"$978,692",0.978692,2023
1246,Wanya Morris,KC,T,"$976,065",0.976065,2023
1247,Terrell Edmunds,TEN,FS,"$975,294",0.975294,2023
1248,Daryl Worley,BAL,CB,"$974,723",0.974723,2023
1249,Darnell Washington,PIT,TE,"$973,438",0.973438,2023
1250,Sam Ehlinger,IND,QB,"$972,677",0.972677,2023
1251,Khalil Herbert,CHI,RB,"$972,677",0.972677,2023
1252,Isaiah McDuffie,GB,LB/ILB,"$972,677",0.972677,2023
1253,Israel Mukuamu,DAL,CB,"$972,677",0.972677,2023
1254,Trey Smith,KC,G,"$972,677",0.972677,2023
1255,Michael Wilson,ARI,WR,"$970,811",0.970811,2023
1256,Jordan Battle,CIN,S,"$968,185",0.968185,2023
1257,Patrick Johnson,PHI,ED/DE,"$966,469",0.966469,2023
1258,Jonathon Cooper,DEN,ED/OLB,"$965,168",0.965168,2023
1259,Cam Gill,TB,LB,"$965,000",0.965,2023
1260,Mekhi Blackmon,MIN,CB,"$964,379",0.964379,2023
1261,Brodric Martin,DET,DL/DT,"$964,379",0.964379,2023
1262,Tre Tucker,LV,WR,"$964,379",0.964379,2023
1263,Siaki Ika,CLE,DL/DT,"$964,378",0.964378,2023
1264,Jake Moody,SF,K,"$964,378",0.964378,2023
1265,Maurice Hurst,CLE,DL/DT,"$962,222",0.962222,2023
1266,Will Fries,IND,G,"$961,343",0.961343,2023
1267,Ben Skowronek,LAR,WR,"$961,131",0.961131,2023
1268,Sam Howell,WAS,QB,"$960,400",0.9604,2023
1269,Pressley Harvin III,PIT,P,"$960,184",0.960184,2023
1270,Dax Milne,WAS,WR,"$959,317",0.959317,2023
1271,Micah McFadden,NYG,LB,"$958,927",0.958927,2023
1272,D.J. Davidson,NYG,DL/DT,"$958,529",0.958529,2023
1273,Khalil Shakir,BUF,WR,"$956,787",0.956787,2023
1274,Jakorian Bennett,LV,CB,"$955,899",0.955899,2023
1275,Kelee Ringo,PHI,CB,"$955,231",0.955231,2023
1276,Cole Turner,WAS,TE,"$954,720",0.95472,2023
1277,Blake Freeland,IND,RT,"$953,970",0.95397,2023
1278,Joe Gaziano,ATL,ED/DE,"$953,887",0.953887,2023
1279,Kyle Phillips,NO,ED/DE,"$953,887",0.953887,2023
1280,Tyler Allgeier,ATL,RB,"$953,474",0.953474,2023
1281,Tariq Woolen,SEA,CB,"$953,054",0.953054,2023
1282,Jake Andrews,NE,C,"$952,086",0.952086,2023
1283,Tank Dell,HOU,WR,"$951,049",0.951049,2023
1284,Anthony Bradford,SEA,G,"$950,996",0.950996,2023
1285,Jerome Ford,CLE,RB,"$950,537",0.950537,2023
1286,Zyon McCollum,TB,CB,"$950,433",0.950433,2023
1287,Eric Johnson,IND,DL/DT,"$950,185",0.950185,2023
1288,Robert Jones,MIA,G,"$950,000",0.95,2023
1289,Adetomiwa Adebawore,IND,DL/DT,"$949,227",0.949227,2023
1290,Kyren Williams,LAR,RB,"$947,601",0.947601,2023
1291,Jack Stoll,PHI,TE,"$947,500",0.9475,2023
1292,Chad Ryland,NE,K,"$946,687",0.946687,2023
1293,Alaric Jackson,LAR,RT,"$946,667",0.946667,2023
1294,DaRon Bland,DAL,CB,"$946,197",0.946197,2023
1295,Amen Ogbongbemiga,LAC,LB,"$945,000",0.945,2023
1296,Ty Chandler,MIN,RB,"$944,710",0.94471,2023
1297,Clark Phillips III,ATL,CB,"$943,382",0.943382,2023
1298,Roschon Johnson,CHI,RB,"$942,172",0.942172,2023
1299,Colby Wooden,GB,DL/DT,"$941,982",0.941982,2023
1300,Luke Wattenberg,DEN,C,"$941,930",0.94193,2023
1301,Jerry Jacobs,DET,CB,"$941,167",0.941167,2023
1302,Sidy Sow,NE,G,"$941,028",0.941028,2023
1303,Coby Bryant,SEA,CB,"$940,284",0.940284,2023
1304,Ugo Amadi,NO,S,"$940,000",0.94,2023
1305,Zayne Anderson,GB,S,"$940,000",0.94,2023
1306,Quinn Bailey,DEN,T,"$940,000",0.94,2023
1307,Blake Bell,KC,TE,"$940,000",0.94,2023
1308,Angelo Blackson,JAX,DL/DE,"$940,000",0.94,2023
1309,Miles Boykin,PIT,WR,"$940,000",0.94,2023
1310,Blake Brandel,MIN,T,"$940,000",0.94,2023
1311,Pharaoh Brown,NE,TE,"$940,000",0.94,2023
1312,Scott Daly,DET,LS,"$940,000",0.94,2023
1313,Wyatt Davis,NYG,G,"$940,000",0.94,2023
1314,Cody Ford,CIN,G,"$940,000",0.94,2023
1315,Jody Fortson,KC,TE,"$940,000",0.94,2023
1316,Max Garcia,NO,G,"$940,000",0.94,2023
1317,Jonas Griffith,DEN,LB,"$940,000",0.94,2023
1318,Blake Hance,JAX,T,"$940,000",0.94,2023
1319,Michael Hoecht,LAR,DL/DT,"$940,000",0.94,2023
1320,Ka'dar Hollman,HOU,CB,"$940,000",0.94,2023
1321,Albert Huggins,ATL,DL/DT,"$940,000",0.94,2023
1322,Trenton Irwin,CIN,WR,"$940,000",0.94,2023
1323,Keith Ismael,ARI,C,"$940,000",0.94,2023
1324,Michael Jackson,SEA,CB,"$940,000",0.94,2023
1325,Jauan Jennings,SF,WR,"$940,000",0.94,2023
1326,Caleb Johnson,JAX,LB/ILB,"$940,000",0.94,2023
1327,John Johnson,LAR,SS,"$940,000",0.94,2023
1328,Benito Jones,DET,DL/DT,"$940,000",0.94,2023
1329,Christian Kuntz,PIT,LS,"$940,000",0.94,2023
1330,Trey Lance,DAL,QB,"$940,000",0.94,2023
1331,Nick Leverett,TB,G,"$940,000",0.94,2023
1332,Corey Levin,TEN,C,"$940,000",0.94,2023
1333,Nick McCloud,NYG,CB,"$940,000",0.94,2023
1334,Thomas Morstead,NYJ,P,"$940,000",0.94,2023
1335,Tyler Ott,BAL,LS,"$940,000",0.94,2023
1336,Jason Pinnock,NYG,FS,"$940,000",0.94,2023
1337,Anthony Pittman,DET,LB,"$940,000",0.94,2023
1338,Byron Pringle,WAS,WR,"$940,000",0.94,2023
1339,Troy Reeder,LAR,LB,"$940,000",0.94,2023
1340,Craig Reynolds,DET,RB,"$940,000",0.94,2023
1341,Giovanni Ricci,CAR,FB,"$940,000",0.94,2023
1342,Demarcus Robinson,LAR,WR,"$940,000",0.94,2023
1343,Christian Rozeboom,LAR,LB,"$940,000",0.94,2023
1344,Mason Rudolph,PIT,QB,"$940,000",0.94,2023
1345,Justin Skule,TB,T,"$940,000",0.94,2023
1346,Ihmir Smith-Marsette,CAR,WR,"$940,000",0.94,2023
1347,Grant Stuard,IND,LB,"$940,000",0.94,2023
1348,Trent Taylor,CHI,WR,"$940,000",0.94,2023
1349,Khyiris Tonga,MIN,DL/DT,"$940,000",0.94,2023
1350,Jay Tufele,CIN,DL/DT,"$940,000",0.94,2023
1351,Brent Urban,BAL,DL/DE,"$940,000",0.94,2023
1352,Cole Van Lanen,JAX,RT/G,"$940,000",0.94,2023
1353,Shaun Wade,NE,CB,"$940,000",0.94,2023
1354,Jonah Williams,LAR,DL/DE,"$940,000",0.94,2023
1355,Ahkello Witherspoon,LAR,CB,"$940,000",0.94,2023
1356,Brock Wright,DET,TE,"$940,000",0.94,2023
1357,Shane Zylstra,DET,TE,"$940,000",0.94,2023
1358,Dominique Robinson,CHI,ED/DE,"$938,289",0.938289,2023
1359,Chamarri Conner,KC,CB,"$937,842",0.937842,2023
1360,Jon Gaines II,ARI,G,"$933,060",0.93306,2023
1361,Cameron Young,SEA,DL/DT,"$931,877",0.931877,2023
1362,Brandin Echols,NYJ,CB,"$931,319",0.931319,2023
1363,Delarrin Turner-Yell,DEN,S,"$931,313",0.931313,2023
1364,Damone Clark,DAL,LB,"$930,638",0.930638,2023
1365,Kingsley Enagbare,GB,ED/OLB,"$930,638",0.930638,2023
1366,James Mitchell,DET,TE,"$930,638",0.930638,2023
1367,Sam Kamara,CLE,DL/DT,"$930,278",0.930278,2023
1368,Tavius Robinson,BAL,ED/OLB,"$930,141",0.930141,2023
1369,Derius Davis,LAC,WR,"$927,983",0.927983,2023
1370,Isaiah McGuire,CLE,ED/DE,"$927,983",0.927983,2023
1371,Garrett Williams,ARI,CB,"$924,533",0.924533,2023
1372,Tyler Lacy,JAX,DL/DE,"$921,781",0.921781,2023
1373,Kyle Hinton,ATL,G,"$920,000",0.92,2023
1374,Christian Benford,BUF,CB,"$918,569",0.918569,2023
1375,Nick Herbig,PIT,ED/OLB,"$918,230",0.91823,2023
1376,Malcolm Rodríguez,DET,LB,"$916,980",0.91698,2023
1377,Tyler Scott,CHI,WR,"$915,863",0.915863,2023
1378,Jamaree Salyer,LAC,LT,"$913,982",0.913982,2023
1379,Grant Calcaterra,PHI,TE,"$913,536",0.913536,2023
1380,Jay Ward,MIN,CB,"$913,386",0.913386,2023
1381,Cade Mays,CAR,G,"$913,269",0.913269,2023
1382,Sam Roberts,NE,DL/DT,"$912,869",0.912869,2023
1383,Matt Henningsen,DEN,DL/DT,"$910,520",0.91052,2023
1384,Connor Heyward,PIT,TE,"$908,806",0.908806,2023
1385,Devon Achane,MIA,RB,"$905,293",0.905293,2023
1386,Derion Kendrick,LAR,CB,"$903,004",0.903004,2023
1387,Ko Kieft,TB,TE,"$903,004",0.903004,2023
1388,Quentin Lake,LAR,S,"$903,004",0.903004,2023
1389,Ja'Sir Taylor,LAC,CB,"$903,003",0.903003,2023
1390,Curtis Bolton,LV,LB,"$902,222",0.902222,2023
1391,Elijah Riley,PIT,CB,"$902,222",0.902222,2023
1392,Montaric Brown,JAX,CB,"$898,995",0.898995,2023
1393,Mark Robinson,PIT,LB,"$898,089",0.898089,2023
1394,Godwin Igwebuike,PIT,RB,"$897,776",0.897776,2023
1395,Sam Mustipher,BAL,C,"$897,776",0.897776,2023
1396,Ja'Tyre Carter,CHI,G,"$897,328",0.897328,2023
1397,Kwon Alexander,PIT,LB/ILB,"$896,944",0.896944,2023
1398,Chris Paul,WAS,G,"$896,111",0.896111,2023
1399,Deane Leonard,LAC,CB,"$894,916",0.894916,2023
1400,Thayer Munford Jr.,LV,T,"$894,265",0.894265,2023
1401,Rodney Thomas,IND,FS,"$893,846",0.893846,2023
1402,Jaylen Watson,KC,CB,"$891,343",0.891343,2023
1403,Skylar Thompson,MIA,QB,"$890,554",0.890554,2023
1404,Rasheed Walker,GB,T,"$890,218",0.890218,2023
1405,Isiah Pacheco,KC,RB,"$889,777",0.889777,2023
1406,Trenton Gill,CHI,P,"$889,252",0.889252,2023
1407,Elijah Hicks,CHI,CB,"$889,252",0.889252,2023
1408,Brock Purdy,SF,QB,"$889,252",0.889252,2023
1409,Russ Yeast,LAR,S,"$889,252",0.889252,2023
1410,Dylan Cole,CHI,LB/ILB,"$887,778",0.887778,2023
1411,Jamison Crowder,WAS,WR,"$887,778",0.887778,2023
1412,Michael Deiter,HOU,G,"$887,778",0.887778,2023
1413,Andre Chachere,ARI,CB,"$887,774",0.887774,2023
1414,Da'shawn Hand,MIA,DL/DE,"$887,774",0.887774,2023
1415,Shaquill Griffin,CAR,CB,"$882,343",0.882343,2023
1416,Dawand Jones,CLE,T,"$881,417",0.881417,2023
1417,Kader Kohou,MIA,CB,"$880,000",0.88,2023
1418,Malik Herring,KC,ED/DE,"$878,334",0.878334,2023
1419,Kurt Hinish,HOU,DL/DT,"$878,333",0.878333,2023
1420,Aidan O'Connell,LV,QB,"$877,345",0.877345,2023
1421,Nick Saldiveri,NO,T,"$877,237",0.877237,2023
1422,Calvin Austin,PIT,WR,"$876,085",0.876085,2023
1423,Malcolm Roach,NO,ED/DE,"$875,278",0.875278,2023
1424,Markquese Bell,DAL,S,"$875,000",0.875,2023
1425,Brenden Schooler,NE,S,"$875,000",0.875,2023
1426,Jaylen Warren,PIT,RB,"$874,000",0.874,2023
1427,Dee Alford,ATL,CB/PR,"$873,500",0.8735,2023
1428,Tony Adams,NYJ,FS,"$873,333",0.873333,2023
1429,Wesley French,IND,C,"$873,333",0.873333,2023
1430,Josh Jobe,PHI,CB,"$873,333",0.873333,2023
1431,Jordan Mason,SF,RB,"$873,333",0.873333,2023
1432,Luke Masterson,LV,LB,"$873,333",0.873333,2023
1433,D’Anthony Bell,CLE,S,"$872,500",0.8725,2023
1434,Jake Hansen,HOU,LB,"$872,500",0.8725,2023
1435,Jack Sanborn,CHI,LB,"$872,500",0.8725,2023
1436,Amaré Barno,CAR,ED/OLB,"$872,463",0.872463,2023
1437,Kingsley Jonathan,BUF,ED/DE,"$871,750",0.87175,2023
1438,Reed Blankenship,PHI,FS,"$871,666",0.871666,2023
1439,Jake Hummel,LAR,LB/ILB,"$871,666",0.871666,2023
1440,Stone Smartt,LAC,TE,"$871,666",0.871666,2023
1441,Ryan Wright,MIN,P,"$871,666",0.871666,2023
1442,Christian Holmes,WAS,CB,"$871,519",0.871519,2023
1443,Jaylon Jones,CHI,S,"$870,833",0.870833,2023
1444,Julio Jones,PHI,WR,"$870,556",0.870556,2023
1445,Myles Adams,SEA,DL/DT,"$870,000",0.87,2023
1446,Cal Adomitis,CIN,LS,"$870,000",0.87,2023
1447,Tre Avery,TEN,S,"$870,000",0.87,2023
1448,Darrell Baker Jr.,IND,CB,"$870,000",0.87,2023
1449,Raheem Blackshear,CAR,RB,"$870,000",0.87,2023
1450,Josh Blackwell,CHI,CB,"$870,000",0.87,2023
1451,Jack Cochrane,KC,LB,"$870,000",0.87,2023
1452,Trevor Denbow,IND,S,"$870,000",0.87,2023
1453,Cameron Dicker,LAC,K,"$870,000",0.87,2023
1454,Neil Farrell Jr.,KC,DL/DT,"$870,000",0.87,2023
1455,Mitchell Fraboni,DEN,LS,"$870,000",0.87,2023
1456,Elijah Garcia,DEN,DL/DT,"$870,000",0.87,2023
1457,Jack Gibbens,TEN,LB,"$870,000",0.87,2023
1458,Isaiah Hodgins,NYG,WR,"$870,000",0.87,2023
1459,Theo Jackson,MIN,CB,"$870,000",0.87,2023
1460,Caleb Jones,GB,RT,"$870,000",0.87,2023
1461,Tim Jones,JAX,WR,"$870,000",0.87,2023
1462,Nathan Landman,ATL,LB/ILB,"$870,000",0.87,2023
1463,Jonathan Ledbetter,ARI,ED/DE,"$870,000",0.87,2023
1464,Vederian Lowe,NE,T,"$870,000",0.87,2023
1465,Jesse Luketa,ARI,LB/OLB,"$870,000",0.87,2023
1466,Liam McCullough,ATL,LS,"$870,000",0.87,2023
1467,Cameron McGrone,IND,LB,"$870,000",0.87,2023
1468,Quintin Morris,BUF,TE,"$870,000",0.87,2023
1469,Nick Muse,MIN,TE,"$870,000",0.87,2023
1470,Ryan Neuzil,ATL,C,"$870,000",0.87,2023
1471,Isaiah Pola-Mao,LV,S,"$870,000",0.87,2023
1472,John Ridgeway,WAS,DL/DT,"$870,000",0.87,2023
1473,Foster Sarell,LAC,T,"$870,000",0.87,2023
1474,Nephi Sewell,NO,LB,"$870,000",0.87,2023
1475,Rashid Shaheed,NO,WR,"$870,000",0.87,2023
1476,Josh Sills,IND,G,"$870,000",0.87,2023
1477,Kion Smith,MIA,T,"$870,000",0.87,2023
1478,Pierre Strong,CLE,RB,"$870,000",0.87,2023
1479,Chazz Surratt,NYJ,LB,"$870,000",0.87,2023
1480,Deven Thompkins,TB,WR,"$870,000",0.87,2023
1481,Nick Thurman,CAR,DL/DT,"$870,000",0.87,2023
1482,Kavontae Turpin,DAL,WR,"$870,000",0.87,2023
1483,Brandon Walton,TB,RT,"$870,000",0.87,2023
1484,Bailey Zappe,NE,QB,"$870,000",0.87,2023
1485,Samori Toure,GB,WR,"$867,301",0.867301,2023
1486,Rasul Douglas,BUF,CB,"$864,706",0.864706,2023
1487,Kyle Philips,TEN,WR,"$860,554",0.860554,2023
1488,Carter Warren,NYJ,RT,"$852,746",0.852746,2023
1489,Viliami Fehoko Jr.,DAL,DL/DE,"$847,689",0.847689,2023
1490,Michael Dunn,CLE,T,"$846,112",0.846112,2023
1491,Chandler Zavala,CAR,G,"$842,934",0.842934,2023
1492,Storm Norton,ATL,RT,"$841,665",0.841665,2023
1493,Kristian Welch,GB,LB,"$841,665",0.841665,2023
1494,Yasir Abdullah,JAX,ED/OLB,"$841,304",0.841304,2023
1495,Randy Gregory,SF,LB/OLB,"$840,000",0.84,2023
1496,K.J. Henry,WAS,ED/DE,"$839,816",0.839816,2023
1497,Clayton Tune,ARI,QB,"$837,656",0.837656,2023
1498,Deion Jones,CAR,LB/ILB,"$835,556",0.835556,2023
1499,Kyle Peko,TEN,DL/DT,"$835,556",0.835556,2023
1500,Trey Sermon,IND,RB,"$835,556",0.835556,2023
1501,Artie Burns,SEA,CB,"$835,552",0.835552,2023
1502,Sam Eguavoen,NYJ,LB,"$835,552",0.835552,2023
1503,Ty Summers,NO,LB,"$835,552",0.835552,2023
1504,Israel Abanikanda,NYJ,RB,"$834,944",0.834944,2023
1505,Jaquelin Roy,MIN,DL/DT,"$834,943",0.834943,2023
1506,Jalen Guyton,LAC,WR,"$833,944",0.833944,2023
1507,Atonio Mafi,NE,G,"$833,885",0.833885,2023
1508,Dylan Horton,HOU,ED/DE,"$833,594",0.833594,2023
1509,Joshua Dobbs,MIN,QB,"$833,330",0.83333,2023
1510,Jammie Robinson,CAR,S,"$832,383",0.832383,2023
1511,Jordan Howden,NO,S,"$831,682",0.831682,2023
1512,Sean Clifford,GB,QB,"$831,045",0.831045,2023
1513,Colby Sorsdal,DET,T,"$830,021",0.830021,2023
1514,SirVocea Dennis,TB,LB,"$829,331",0.829331,2023
1515,D'Marco Jackson,NO,LB/ILB,"$829,229",0.829229,2023
1516,Olu Oluwatimi,SEA,C,"$829,114",0.829114,2023
1517,Jordan McFadden,LAC,G,"$828,035",0.828035,2023
1518,Dontayvion Wicks,GB,WR,"$825,637",0.825637,2023
1519,Antonio Johnson,JAX,S,"$825,458",0.825458,2023
1520,Nick Hampton,LAR,ED/OLB,"$824,776",0.824776,2023
1521,Will Mallory,IND,TE,"$822,648",0.822648,2023
1522,Lynn Bowden,NO,RB,"$821,661",0.821661,2023
1523,Tanner Muse,LAC,ED/OLB,"$821,389",0.821389,2023
1524,Jaren Hall,MIN,QB,"$819,819",0.819819,2023
1525,Marcus McKethan,NYG,G,"$819,128",0.819128,2023
1526,Terell Smith,CHI,CB,"$818,971",0.818971,2023
1527,B.J. Thompson,KC,ED/DE,"$817,913",0.817913,2023
1528,Stephen Sullivan,CAR,WR,"$817,778",0.817778,2023
1529,Noah Sewell,CHI,LB/OLB,"$814,576",0.814576,2023
1530,Ricky Stromberg,WAS,C,"$814,379",0.814379,2023
1531,Braxton Jones,CHI,LT,"$813,221",0.813221,2023
1532,Davis Allen,LAR,TE,"$811,244",0.811244,2023
1533,Payne Durham,TB,TE,"$811,244",0.811244,2023
1534,Warren McClendon Jr.,LAR,T,"$811,244",0.811244,2023
1535,Puka Nacua,LAR,WR,"$811,244",0.811244,2023
1536,Owen Pappoe,ARI,LB,"$811,244",0.811244,2023
1537,Asim Richards,DAL,T,"$811,244",0.811244,2023
1538,Christopher Smith II,LV,S,"$811,244",0.811244,2023
1539,Henry To'oTo'o,HOU,LB,"$811,244",0.811244,2023
1540,Eric Scott Jr.,DAL,CB,"$804,576",0.804576,2023
1541,Charlie Jones,CIN,WR,"$803,027",0.803027,2023
1542,Karl Brooks,GB,DL/DT,"$803,007",0.803007,2023
1543,Dorian Thompson-Robinson,CLE,QB,"$802,234",0.802234,2023
1544,Kei'Trel Clark,ARI,CB,"$802,153",0.802153,2023
1545,Josh Hayes,TB,S,"$801,093",0.801093,2023
1546,Tre Tomlinson,LAR,CB,"$799,963",0.799963,2023
1547,JL Skinner,DEN,S,"$799,055",0.799055,2023
1548,Josh Whyle,TEN,TE,"$797,918",0.797918,2023
1549,Jaelyn Duncan,TEN,T,"$797,450",0.79745,2023
1550,Kayshon Boutte,NE,WR,"$796,818",0.796818,2023
1551,Tanner McKee,PHI,QB,"$796,630",0.79663,2023
1552,Ochaun Mathis,LAR,DL/DE,"$795,616",0.795616,2023
1553,Luke Wypler,CLE,C,"$794,993",0.794993,2023
1554,Trey Palmer,TB,WR,"$794,823",0.794823,2023
1555,Bryce Baringer,NE,P,"$794,614",0.794614,2023
1556,Andrew Ogletree,IND,TE,"$794,547",0.794547,2023
1557,A.T. Perry,NO,WR,"$794,091",0.794091,2023
1558,Duke Shelley,LAR,CB,"$793,333",0.793333,2023
1559,Malaesala Aumavae-Laulu,BAL,T,"$793,298",0.793298,2023
1560,Scott Matlock,LAC,DL/DT,"$793,074",0.793074,2023
1561,Amari Burney,LV,LB,"$791,279",0.791279,2023
1562,Xavier Hutchinson,HOU,WR,"$790,926",0.790926,2023
1563,Andrei Iosivas,CIN,WR,"$789,846",0.789846,2023
1564,Hendon Hooker,DET,QB,"$789,823",0.789823,2023
1565,Anders Carlson,GB,K,"$789,194",0.789194,2023
1566,Tre Hawkins III,NYG,CB,"$787,380",0.78738,2023
1567,Baylon Spector,BUF,LB,"$786,209",0.786209,2023
1568,Hakeem Adeniji,MIN,G,"$785,556",0.785556,2023
1569,Essang Bassey,LAC,CB,"$785,554",0.785554,2023
1570,Kevin Rader,TEN,TE,"$785,554",0.785554,2023
1571,Jalen Nailor,MIN,WR,"$783,498",0.783498,2023
1572,Zach Evans,LAR,RB,"$783,334",0.783334,2023
1573,Brad Robbins,CIN,P,"$783,334",0.783334,2023
1574,Dee Winters,SF,LB,"$783,334",0.783334,2023
1575,Demario Douglas,NE,WR,"$783,333",0.783333,2023
1576,Roy Lopez,ARI,DL/DT,"$783,333",0.783333,2023
1577,Dean Marlowe,LAC,SS/S,"$783,333",0.783333,2023
1578,Isaiah McKenzie,IND,WR,"$783,333",0.783333,2023
1579,Khalil Davis,HOU,DL/DT,"$783,330",0.78333,2023
1580,Josh Johnson,BAL,QB,"$783,330",0.78333,2023
1581,Jon Rhattigan,SEA,LB,"$783,330",0.78333,2023
1582,John FitzPatrick,ATL,TE,"$783,004",0.783004,2023
1583,Khalil Dorsey,DET,CB,"$782,222",0.782222,2023
1584,Jaylon Jones,IND,CB,"$778,370",0.77837,2023
1585,Ethan Evans,LAR,P,"$777,001",0.777001,2023
1586,DeMarcco Hellams,ATL,S,"$776,575",0.776575,2023
1587,Jovaughn Gwyn,ATL,G,"$776,457",0.776457,2023
1588,Colton Dowell,TEN,WR,"$775,674",0.775674,2023
1589,Carrington Valentine,GB,CB,"$775,176",0.775176,2023
1590,Andre Jones Jr.,WAS,LB/OLB,"$775,068",0.775068,2023
1591,Otito Ogbonnia,LAC,DL/DT,"$774,162",0.774162,2023
1592,Kayode Awosika,DET,G,"$773,328",0.773328,2023
1593,Britain Covey,PHI,WR,"$773,328",0.773328,2023
1594,Jordon Riley,NYG,DL/DT,"$770,942",0.770942,2023
1595,Anthony Johnson Jr.,GB,CB,"$770,941",0.770941,2023
1596,Jalen Brooks,DAL,WR,"$770,590",0.77059,2023
1597,D.J. Ivey,CIN,CB,"$770,163",0.770163,2023
1598,Brayden Willis,SF,TE,"$769,975",0.769975,2023
1599,Moro Ojomo,PHI,DL/DT,"$769,446",0.769446,2023
1600,Spencer Anderson,PIT,G,"$769,444",0.769444,2023
1601,Ronnie Bell,SF,WR,"$769,444",0.769444,2023
1602,Alex Forsyth,DEN,C,"$769,444",0.769444,2023
1603,Jalen Graham,SF,LB,"$769,444",0.769444,2023
1604,Desjuan Johnson,LAR,DL/DT,"$769,444",0.769444,2023
1605,Nic Jones,KC,CB,"$769,444",0.769444,2023
1606,Gervarrius Owens,NYG,S,"$769,444",0.769444,2023
1607,River Cracraft,MIA,WR,"$768,889",0.768889,2023
1608,Cameron Mitchell,CLE,CB,"$767,646",0.767646,2023
1609,Dante Stills,ARI,ED/DE,"$766,673",0.766673,2023
1610,Deuce Vaughn,DAL,RB,"$766,673",0.766673,2023
1611,Ryan Stonehouse,TEN,P,"$763,611",0.763611,2023
1612,Andre Carter II,MIN,DL/DE,"$763,333",0.763333,2023
1613,Chris Rodriguez Jr.,WAS,RB,"$761,090",0.76109,2023
1614,Brandon Johnson,DEN,WR,"$760,278",0.760278,2023
1615,Jason Brownlee,NYJ,WR,"$760,000",0.76,2023
1616,Emari Demercado,ARI,RB,"$758,848",0.758848,2023
1617,Tyson Bagent,CHI,QB,"$758,333",0.758333,2023
1618,Mohamoud Diabate,CLE,LB,"$758,333",0.758333,2023
1619,Nash Jensen,CAR,G,"$758,333",0.758333,2023
1620,Ronnie Hickman,CLE,S,"$756,666",0.756666,2023
1621,Thomas Incoom,DEN,ED/OLB,"$756,666",0.756666,2023
1622,Hunter Luepke,DAL,FB,"$756,666",0.756666,2023
1623,Ivan Pace,MIN,LB,"$756,666",0.756666,2023
1624,Steven Gilmore,DET,CB,"$755,000",0.755,2023
1625,Xavier Gipson,NYJ,WR,"$755,000",0.755,2023
1626,Cam Jones,KC,LB,"$755,000",0.755,2023
1627,Jaleel McLaughlin,DEN,RB,"$755,000",0.755,2023
1628,Kaevon Merriweather,TB,S,"$755,000",0.755,2023
1629,Mitchell Tinsley,WAS,WR,"$755,000",0.755,2023
1630,Chase Brown,CIN,RB,"$754,873",0.754873,2023
1631,Ryan Van Demark,BUF,T,"$754,500",0.7545,2023
1632,Alec Anderson,BUF,RT,"$754,250",0.75425,2023
1633,Julian Hill,MIA,TE,"$754,166",0.754166,2023
1634,Starling Thomas V,ARI,CB,"$753,700",0.7537,2023
1635,Nate Adkins,DEN,TE,"$753,333",0.753333,2023
1636,T.J. Bass,DAL,T,"$753,333",0.753333,2023
1637,Jake Bobo,SEA,WR,"$753,333",0.753333,2023
1638,Elijah Cooks,JAX,WR,"$753,333",0.753333,2023
1639,Christian Izien,TB,S,"$753,333",0.753333,2023
1640,Eli Ricks,PHI,CB,"$753,333",0.753333,2023
1641,Brenton Cox Jr.,GB,ED/OLB,"$753,000",0.753,2023
1642,Malik Heath,GB,WR,"$753,000",0.753,2023
1643,Chris Stoll,SEA,LS,"$752,166",0.752166,2023
1644,Lou Hedley,NO,P,"$751,666",0.751666,2023
1645,Ricky Lee,CAR,RT,"$751,666",0.751666,2023
1646,Caleb Murphy,TEN,LB,"$751,666",0.751666,2023
1647,Sean Tucker,TB,RB,"$751,666",0.751666,2023
1648,Blake Grupe,NO,K,"$750,833",0.750833,2023
1649,Markees Watts,TB,ED/OLB,"$750,333",0.750333,2023
1650,Brandon Aubrey,DAL,K,"$750,000",0.75,2023
1651,Nick Broeker,HOU,G,"$750,000",0.75,2023
1652,Jake Browning,CIN,QB,"$750,000",0.75,2023
1653,Mike Caliendo,KC,G,"$750,000",0.75,2023
1654,Dylan Cook,PIT,T,"$750,000",0.75,2023
1655,Kahlef Hailassie,CLE,S,"$750,000",0.75,2023
1656,Elijah Higgins,ARI,TE,"$750,000",0.75,2023
1657,D’Shawn Jamison,CAR,CB,"$750,000",0.75,2023
1658,Quindell Johnson,CHI,S,"$750,000",0.75,2023
