rank,player_name,team,position,age,total_contract_value,total_contract_value_millions,year
1682,Christian Ringo,GB,DL,,"$450,000",0.45,2016
1683,Gerald Rivers,HOU,DL,,"$450,000",0.45,2016
1684,Darryl Roberts,NYJ,CB,,"$450,000",0.45,2016
1685,Chester Rogers,IND,WR,,"$450,000",0.45,2016
1686,Terrell Sinkfield,MIN,WR,,"$450,000",0.45,2016
1687,Nelson Spruce,LAR,WR,,"$450,000",0.45,2016
1688,Erik Swoope,IND,TE,,"$450,000",0.45,2016
1689,Jordan Taylor,DEN,WR,,"$450,000",0.45,2016
1690,Robert Thomas,NYG,DL,,"$450,000",0.45,2016
1691,Ross Travis,KC,TE,,"$450,000",0.45,2016
1692,Bryce Treggs,PHI,WR,,"$450,000",0.45,2016
1693,Tony Washington,HOU,ED,,"$450,000",0.45,2016
1694,John Wetzel,ARI,RT,,"$450,000",0.45,2016
1695,Bryan Witzmann,KC,G,,"$450,000",0.45,2016
1696,Josh Bynes,DET,LB,,"$447,058",0.447058,2016
1697,Will Tukuafu,SEA,FB,,"$447,058",0.447058,2016
1698,Kyle Van Noy,NE,LB,,"$446,370",0.44637,2016
1699,Quinton Jefferson,SEA,ED,,"$444,625",0.444625,2016
1700,Billy Turner,DEN,G,,"$444,367",0.444367,2016
1701,Jeff Cumberland,SD,TE,,"$443,000",0.443,2016
1702,Kolby Listenbee,BUF,WR,,"$441,932",0.441932,2016
1703,Don Jones,HOU,FS,,"$436,764",0.436764,2016
1704,Julian Stanford,NYJ,ED,,"$436,764",0.436764,2016
1705,Tenny Palepoi,SD,DL,,"$436,520",0.43652,2016
1706,Marcus Hardison,CIN,DL,,"$434,423",0.434423,2016
1707,K.J. Dillon,HOU,S,,"$433,022",0.433022,2016
1708,Chris Davis,SF,CB,,"$432,705",0.432705,2016
1709,Emmett Cleary,DAL,RT,,"$432,348",0.432348,2016
1710,Je'Ron Hamm,SF,WR,,"$432,348",0.432348,2016
1711,Cam Johnson,CLE,ED,,"$432,348",0.432348,2016
1712,Vinston Painter,WAS,RT,,"$432,348",0.432348,2016
1713,John Timu,CHI,LB,,"$432,348",0.432348,2016
1714,Jonathan Woodard,JAX,ED,,"$429,472",0.429472,2016
1715,Darren Waller,BAL,TE,,"$427,654",0.427654,2016
1716,Jake Long,MIN,LT,,"$423,529",0.423529,2016
1717,Robert Nelson,HOU,CB,,"$423,529",0.423529,2016
1718,Keivarae Russell,CIN,CB,,"$423,529",0.423529,2016
1719,Kerwynn Williams,ARI,RB,,"$423,529",0.423529,2016
1720,Eric Rogers,SF,WR,,"$420,500",0.4205,2016
1721,Justin March,KC,LB,,"$412,031",0.412031,2016
1722,Quan Bray,IND,WR,,"$410,462",0.410462,2016
1723,Mitchell Loewen,NO,TE,,"$410,371",0.410371,2016
1724,Avery Young,NO,T,,"$408,705",0.408705,2016
1725,Jordan Payton,CLE,WR,,"$405,117",0.405117,2016
1726,Mykkele Thompson,NYG,FS,,"$403,977",0.403977,2016
1727,Sergio Brown,BUF,FS,,"$402,352",0.402352,2016
1728,Michael Person,KC,G,,"$402,352",0.402352,2016
1729,Nick Dzubnar,SD,LB,,"$401,716",0.401716,2016
1730,Cameron Lynch,TB,LB,,"$401,470",0.40147,2016
1731,Jude Adjei-Barimah,TB,CB,,"$401,466",0.401466,2016
1732,Sheldon Price,BAL,CB,,"$400,057",0.400057,2016
1733,Neiron Ball,OAK,LB,,"$399,331",0.399331,2016
1734,Matthew Ioannidis,WAS,DL,,"$397,058",0.397058,2016
1735,Bacarri Rambo,MIA,SS,,"$397,058",0.397058,2016
1736,Andrew Adam,NYG,S,,"$397,050",0.39705,2016
1737,Braedon Bowman,NYJ,TE,,"$397,050",0.39705,2016
1738,Alan Cross,TB,TE,,"$397,050",0.39705,2016
1739,Austin Reiter,CLE,C,,"$397,050",0.39705,2016
1740,Curtis Riley,TEN,CB,,"$397,050",0.39705,2016
1741,Damian Swann,NO,CB,,"$394,807",0.394807,2016
1742,Robbie Gould,NYG,K,,"$388,235",0.388235,2016
1743,Antone Smith,TB,RB,,"$388,235",0.388235,2016
1744,Nick Williams,MIA,ED,,"$388,234",0.388234,2016
1745,Maurice Canady,BAL,CB,,"$385,615",0.385615,2016
1746,Alani Fua,ARI,ED,,"$384,900",0.3849,2016
1747,Devante Bond,TB,LB,,"$382,936",0.382936,2016
1748,Michael Bennett,JAX,DL,,"$382,674",0.382674,2016
1749,Obum Gwacham,NO,ED,,"$379,235",0.379235,2016
1750,Ryan Delaire,CAR,ED,,"$379,234",0.379234,2016
1751,Brennan Scarlett,HOU,ED,,"$375,954",0.375954,2016
1752,Garrison Smith,SEA,ED,,"$374,288",0.374288,2016
1753,Dean Marlowe,CAR,SS,,"$373,823",0.373823,2016
1754,Geno Grissom,NE,ED,,"$370,588",0.370588,2016
1755,Ulrick John,ARI,LT,,"$370,588",0.370588,2016
1756,Nick Marshall,NYJ,CB,,"$370,588",0.370588,2016
1757,Ben Braunecker,CHI,TE,,"$370,580",0.37058,2016
1758,Marqui Christian,LAR,S,,"$370,580",0.37058,2016
1759,Denver Kirkland,OAK,G,,"$370,580",0.37058,2016
1760,Ifeanyi Momah,ARI,TE,,"$370,580",0.37058,2016
1761,Erik Harris,NO,CB,,"$367,408",0.367408,2016
1762,Randy Gregory,DAL,LB,,"$365,989",0.365989,2016
1763,James Ihedigbo,BUF,SS,,"$364,411",0.364411,2016
1764,Brandon Boykin,CHI,CB,,"$363,000",0.363,2016
1765,Laron Byrd,CAR,WR,,"$363,000",0.363,2016
1766,Thaddeus Lewis,SF,QB,,"$363,000",0.363,2016
1767,Tyler Starr,ATL,LB,,"$363,000",0.363,2016
1768,Joshua Thomas,DAL,CB,,"$363,000",0.363,2016
1769,Lawrence Thomas,NYJ,DL,,"$358,645",0.358645,2016
1770,Jimmy Landes,DET,LS,,"$358,089",0.358089,2016
1771,Shiloh Keo,NO,SS,,"$357,647",0.357647,2016
1772,Taylor Boggs,ARI,G,,"$357,354",0.357354,2016
1773,Damontre Moore,SEA,ED,,"$357,354",0.357354,2016
1774,Knile Davis,KC,RB,,"$357,352",0.357352,2016
1775,Chris Lewis-Harris,BAL,CB,,"$357,352",0.357352,2016
1776,Donavan Clark,SD,G,,"$354,524",0.354524,2016
1777,Demontre Hurst,CHI,CB,,"$352,941",0.352941,2016
1778,Juwan Thompson,DEN,RB,,"$352,941",0.352941,2016
1779,Taylor Hart,PHI,T,,"$352,940",0.35294,2016
1780,Steven Daniels,WAS,LB,,"$352,324",0.352324,2016
1781,Devin Fuller,ATL,WR,,"$351,446",0.351446,2016
1782,Alex McCalister,PHI,ED,,"$350,841",0.350841,2016
1783,Darrell Williams,LAR,T,,"$350,500",0.3505,2016
1784,Keith Marshall,WAS,RB,,"$349,387",0.349387,2016
1785,Josh Wells,JAX,RT,,"$349,000",0.349,2016
1786,Joe Walker,PHI,LB,,"$348,034",0.348034,2016
1787,Blake Annen,BUF,TE,,"$348,000",0.348,2016
1788,Tavaris Barnes,SEA,ED,,"$348,000",0.348,2016
1789,Josh Crockett,GB,RB,,"$348,000",0.348,2016
1790,Jonathan Dowling,BUF,FS,,"$348,000",0.348,2016
1791,Rannell Hall,CLE,WR,,"$348,000",0.348,2016
1792,Javontee Herndon,SD,WR,,"$348,000",0.348,2016
1793,Stanley Jean-Baptiste,SEA,CB,,"$348,000",0.348,2016
1794,Josh Johnson,JAX,CB,,"$348,000",0.348,2016
1795,James Morris,DAL,LB,,"$348,000",0.348,2016
1796,Rajion Neal,CLE,RB,,"$348,000",0.348,2016
1797,Ryan Spadola,DET,WR,,"$348,000",0.348,2016
1798,Louis Trinca-Pasat,LAR,DL,,"$348,000",0.348,2016
1799,Uani Unga,NYG,LB,,"$348,000",0.348,2016
1800,Nikita Whitlock,NYG,FB,,"$348,000",0.348,2016
1801,Leon McFadden,DAL,CB,,"$347,823",0.347823,2016
1802,Hakeem Valles,ARI,TE,,"$344,117",0.344117,2016
1803,Zack Sanchez,CAR,CB,,"$344,110",0.34411,2016
1804,Trevor Williams,SD,CB,,"$344,110",0.34411,2016
1805,Chas Alecxih,CAR,DL,,"$341,500",0.3415,2016
1806,Freddie Martino,TB,WR,,"$339,705",0.339705,2016
1807,Rakeem Nunez-Roches,KC,DL/DE,,"$339,705",0.339705,2016
1808,Ed Reynolds,CLE,FS,,"$339,705",0.339705,2016
1809,Ramik Wilson,KC,LB,,"$339,705",0.339705,2016
1810,Brock Hekking,SD,ED,,"$335,500",0.3355,2016
1811,Chris Mayes,ATL,DL,,"$335,500",0.3355,2016
1812,Brian Randolph,LAR,S,,"$335,500",0.3355,2016
1813,Kevin Bowen,WAS,T,,"$335,333",0.335333,2016
1814,Vernon Harris,KC,CB,,"$334,666",0.334666,2016
1815,D.J. Pettway,NO,DL,,"$334,666",0.334666,2016
1816,Reginald Diggs,WAS,WR,,"$333,666",0.333666,2016
1817,Julien Obioha,NYJ,DL,,"$333,500",0.3335,2016
1818,Kevin Anderson,PIT,ED,,"$333,000",0.333,2016
1819,Elie Bouka,ARI,CB,,"$333,000",0.333,2016
1820,Chris Brown,DAL,WR,,"$333,000",0.333,2016
1821,Zamir Carlis,SD,DL,,"$333,000",0.333,2016
1822,Kenny Cook,KC,WR,,"$333,000",0.333,2016
1823,Brandon Cottom,SEA,RB,,"$333,000",0.333,2016
1824,B.J. Dubose,MIN,ED,,"$333,000",0.333,2016
1825,Ben Edwards,NYG,WR,,"$333,000",0.333,2016
1826,SaQwan Edwards,OAK,CB,,"$333,000",0.333,2016
1827,Ifo Ekpre-Olomu,MIA,CB,,"$333,000",0.333,2016
1828,Devon Johnson,CAR,RB,,"$333,000",0.333,2016
1829,Tyler Johnstone,SD,T,,"$333,000",0.333,2016
1830,Matt LaCosse,NYG,TE,,"$333,000",0.333,2016
1831,Zach Laskey,LAR,RB,,"$333,000",0.333,2016
1832,Nile Lawrence-Stample,CLE,DL,,"$333,000",0.333,2016
1833,Tre Madden,SEA,RB,,"$333,000",0.333,2016
1834,Cole Manhart,PIT,G,,"$333,000",0.333,2016
1835,Danny Mason,CHI,ED,,"$333,000",0.333,2016
1836,Trey Millard,KC,FB,,"$333,000",0.333,2016
1837,Romar Morris,NYJ,RB,,"$333,000",0.333,2016
1838,Marquez North,LAR,WR,,"$333,000",0.333,2016
1839,Bennett Okotcha,TEN,CB,,"$333,000",0.333,2016
1840,Dennis Parks,CLE,WR,,"$333,000",0.333,2016
1841,Jimmy Pruitt,NO,CB,,"$333,000",0.333,2016
1842,Jordan Rigsbee,CAR,T,,"$333,000",0.333,2016
1843,Connor Shaw,CHI,QB,,"$333,000",0.333,2016
1844,Ronnie Shields,SEA,TE,,"$333,000",0.333,2016
1845,Tyler Slavin,SEA,WR,,"$333,000",0.333,2016
1846,Joe Sommers,SEA,TE,,"$333,000",0.333,2016
1847,Phillip Thomas,BUF,S,,"$333,000",0.333,2016
1848,Valerian Ume-Ezeoke,PIT,C,,"$333,000",0.333,2016
1849,Ian Wells,DET,CB,,"$333,000",0.333,2016
1850,Dylan Wynn,CLE,DL,,"$333,000",0.333,2016
1851,Josue Matias,TEN,G,,"$330,000",0.33,2016
1852,Sam Barrington,NO,LB,,"$317,647",0.317647,2016
1853,Isaiah Burse,SD,WR,,"$317,647",0.317647,2016
1854,John Jenkins,SEA,ED/DE,,"$317,647",0.317647,2016
1855,Chris Jones,SF,DL,,"$317,647",0.317647,2016
1856,JaCorey Shepherd,SF,CB,,"$317,646",0.317646,2016
1857,Kevin Hogan,CLE,QB,,"$317,640",0.31764,2016
1858,Jake Lampman,NO,WR,,"$317,640",0.31764,2016
1859,Patrick Onwuasor,BAL,LB,,"$317,640",0.31764,2016
1860,C.J. Smith,PHI,CB,,"$317,640",0.31764,2016
1861,Dan Vitale,CLE,FB,,"$317,640",0.31764,2016
1862,Kai Forbath,MIN,K,,"$312,941",0.312941,2016
1863,Jarvis Jenkins,KC,DL,,"$312,941",0.312941,2016
1864,Sealver Siliga,TB,DL,,"$312,941",0.312941,2016
1865,C.J. Wilson,CHI,DL,,"$312,941",0.312941,2016
1866,Gabe Ikard,CLE,C,,"$308,823",0.308823,2016
1867,Daniel Brown,CHI,TE,,"$308,820",0.30882,2016
1868,Terron Ward,ATL,RB,,"$300,823",0.300823,2016
1869,Seantrel Henderson,BUF,RT,,"$295,072",0.295072,2016
1870,Maurice Harris,WAS,WR,,"$291,170",0.29117,2016
1871,Don Jackson,GB,RB,,"$291,170",0.29117,2016
1872,Chris Landrum,SD,ED,,"$291,170",0.29117,2016
1873,Chris Manhertz,CAR,TE,,"$291,170",0.29117,2016
1874,Brian Mihalik,PIT,T,,"$291,170",0.29117,2016
1875,Sharrod Neasman,ATL,S,,"$291,170",0.29117,2016
1876,Anthony Johnson,NYJ,DL,,"$282,352",0.282352,2016
1877,Dexter McDougle,NYJ,CB,,"$282,352",0.282352,2016
1878,John Phillips,NO,TE,,"$282,352",0.282352,2016
1879,Chris Banjo,NO,SS,,"$277,941",0.277941,2016
1880,Jeremy Butler,SD,WR,,"$277,941",0.277941,2016
1881,Christine Michael,GB,RB,,"$277,941",0.277941,2016
1882,Tre McBride,TEN,WR,,"$277,938",0.277938,2016
1883,Ronnie Hillman,SD,RB,,"$268,235",0.268235,2016
1884,Sio Moore,ARI,ED,,"$268,235",0.268235,2016
1885,Geronimo Allison,GB,WR,,"$264,700",0.2647,2016
1886,Mack Brown,WAS,RB,,"$264,700",0.2647,2016
1887,A.J. Derby,DEN,TE,,"$264,700",0.2647,2016
1888,Ryan Wendell,CAR,C,,"$260,294",0.260294,2016
1889,Nick Boyle,BAL,TE,,"$247,960",0.24796,2016
1890,Geremy Davis,SD,WR,,"$247,058",0.247058,2016
1891,Zaviar Gooden,ARI,LB,,"$247,058",0.247058,2016
1892,Ryan Russell,TB,ED,,"$247,058",0.247058,2016
1893,Josh Walker,HOU,G,,"$247,058",0.247058,2016
1894,Chris Harper,SF,WR,,"$247,056",0.247056,2016
1895,Akeem Hunt,HOU,RB,,"$247,056",0.247056,2016
1896,Johnthan Banks,CHI,CB,,"$246,912",0.246912,2016
1897,Darryl Morris,IND,CB,,"$238,236",0.238236,2016
1898,Jordan Hill,JAX,DL,,"$238,235",0.238235,2016
1899,Thomas Duarte,MIA,TE,,"$238,230",0.23823,2016
1900,Cobi Hamilton,PIT,WR,,"$238,230",0.23823,2016
1901,Tyler Larsen,CAR,C,,"$238,230",0.23823,2016
1902,Matt Lengel,NE,TE,,"$238,230",0.23823,2016
1903,Terrance Smith,KC,LB,,"$238,230",0.23823,2016
1904,Eric Tomlinson,NYJ,TE,,"$238,230",0.23823,2016
1905,Frankie Williams,IND,CB,,"$238,230",0.23823,2016
1906,Logan Thomas,BUF,TE,,"$237,500",0.2375,2016
1907,Tyreek Burwell,SD,T,,"$216,176",0.216176,2016
1908,Jeremiah Poutasi,JAX,RT,,"$216,176",0.216176,2016
1909,L.J. Fort,PIT,LB,,"$216,174",0.216174,2016
1910,Ben Gottschalk,TB,RT,,"$211,768",0.211768,2016
1911,Marlon Brown,DEN,WR,,"$211,764",0.211764,2016
1912,David Fales,CHI,QB,,"$211,764",0.211764,2016
1913,Thomas Gafford,DEN,LS,,"$211,764",0.211764,2016
1914,Terrance Mitchell,KC,CB,,"$211,764",0.211764,2016
1915,Vinnie Sunseri,SF,SS,,"$211,764",0.211764,2016
1916,Joe Kerridge,GB,FB,,"$211,760",0.21176,2016
1917,Paul Lasike,CHI,RB,,"$211,760",0.21176,2016
1918,Lafayette Pitts,MIA,CB,,"$211,760",0.21176,2016
1919,Justin Forsett,DEN,RB,,"$208,235",0.208235,2016
1920,Marcel Reece,SEA,FB,,"$208,235",0.208235,2016
1921,Jonathan Anderson,CHI,LB,,"$185,294",0.185294,2016
1922,Deji Olatoye,ATL,CB,,"$185,294",0.185294,2016
1923,Trovon Reed,SD,CB,,"$185,292",0.185292,2016
1924,David Yankey,CAR,G,,"$185,292",0.185292,2016
1925,Jake Brendel,MIA,C,,"$185,290",0.18529,2016
1926,Blake Countess,LAR,S,,"$185,290",0.18529,2016
1927,Deon King,IND,ED,,"$185,290",0.18529,2016
1928,Chris Milton,IND,CB,,"$185,290",0.18529,2016
1929,Michael Palardy,CAR,K,,"$185,290",0.18529,2016
1930,Troymaine Pope,SEA,RB,,"$185,290",0.18529,2016
1931,Joique Bell,DET,RB,,"$178,823",0.178823,2016
1932,Asa Jackson,DET,CB,,"$178,823",0.178823,2016
1933,Jeron Johnson,SEA,SS,,"$178,823",0.178823,2016
1934,T.J. Barnes,KC,DL,,"$176,470",0.17647,2016
1935,Ryan Carrethers,SD,DL,,"$176,470",0.17647,2016
1936,DeAndre Coleman,BUF,DL,,"$176,470",0.17647,2016
1937,TJ Jones,DET,WR,,"$176,470",0.17647,2016
1938,Tre Mason,LAR,RB,,"$159,375",0.159375,2016
1939,Ben Jacobs,CAR,LB,,"$158,824",0.158824,2016
1940,Khiry Robinson,NYJ,RB,,"$158,823",0.158823,2016
1941,Louis Young,CAR,CB,,"$158,823",0.158823,2016
1942,Tyrell Adams,OAK,LB,,"$158,820",0.15882,2016
1943,Marquis Bundy,ARI,WR,,"$158,820",0.15882,2016
1944,James Cowser,OAK,LB,,"$158,820",0.15882,2016
1945,Javien Elliott,TB,CB,,"$158,820",0.15882,2016
1946,Alex Ellis,JAX,TE,,"$158,820",0.15882,2016
1947,Nicholas Grigsby,LAR,LB,,"$158,820",0.15882,2016
1948,Mike Jordan,LAR,CB,,"$158,820",0.15882,2016
1949,Ufomba Kamalu,HOU,DL,,"$158,820",0.15882,2016
1950,Jake Rudock,DET,QB,,"$158,820",0.15882,2016
1951,Paul Turner,PHI,WR,,"$158,820",0.15882,2016
1952,Stephen Weatherly,MIN,ED,,"$158,820",0.15882,2016
1953,Jason Trusnik,NO,LB,,"$156,176",0.156176,2016
1954,Marcus Ball,SF,FS,,"$154,411",0.154411,2016
1955,Dezmin Lewis,BUF,WR,,"$154,411",0.154411,2016
1956,Eric Pinkins,NYG,SS,,"$154,411",0.154411,2016
1957,Marcus Roberson,BUF,CB,,"$145,327",0.145327,2016
1958,Josh Huff,TB,WR,,"$141,176",0.141176,2016
1959,Sean Porter,JAX,LB,,"$141,176",0.141176,2016
1960,Justin Staples,TEN,ED,,"$141,176",0.141176,2016
1961,Nick Williams,ATL,WR,,"$141,176",0.141176,2016
1962,Randy Bullock,CIN,K,,"$134,117",0.134117,2016
1963,John Hughes,TB,ED,,"$134,117",0.134117,2016
1964,Robert McClain,SD,CB,,"$134,117",0.134117,2016
1965,T.J. Yates,MIA,QB,,"$134,117",0.134117,2016
1966,Daniel Braverman,CHI,WR,,"$132,350",0.13235,2016
1967,Gerald Christian,BUF,TE,,"$132,350",0.13235,2016
1968,Makinton Dorleant,GB,CB,,"$132,350",0.13235,2016
1969,D.J. Foster,NE,WR,,"$132,350",0.13235,2016
1970,Dan France,CAR,G,,"$132,350",0.13235,2016
1971,Branden Jackson,OAK,ED,,"$132,350",0.13235,2016
1972,Kalif Raymond,DEN,WR,,"$132,350",0.13235,2016
1973,Kalan Reed,TEN,CB,,"$132,350",0.13235,2016
1974,Rashawn Scott,MIA,WR,,"$132,350",0.13235,2016
1975,DeShawn Williams,CIN,DL,,"$132,350",0.13235,2016
1976,Shane Wynn,JAX,WR,,"$132,350",0.13235,2016
1977,Stedman Bailey,LAR,WR,,"$127,972",0.127972,2016
1978,Deontae Skinner,NYG,LB,,"$123,529",0.123529,2016
1979,Donteea Dye,TB,WR,,"$123,528",0.123528,2016
1980,Denzel Rice,HOU,CB,,"$123,528",0.123528,2016
1981,David Arkin,LAR,G,,"$119,117",0.119117,2016
1982,Dwayne Gratz,PHI,CB,,"$119,117",0.119117,2016
1983,Matt McCants,CHI,RT,,"$119,117",0.119117,2016
1984,Jeremy Ross,ARI,WR,,"$119,117",0.119117,2016
1985,Duke Williams,IND,FS,,"$119,117",0.119117,2016
1986,Blidi Wreh-Wilson,ATL,CB,,"$119,117",0.119117,2016
1987,Martavis Bryant,PIT,WR,,"$109,805",0.109805,2016
1988,Michael Campanaro,BAL,WR,,"$105,882",0.105882,2016
1989,Charles James,IND,CB,,"$105,882",0.105882,2016
1990,Michael Ola,BUF,T,,"$105,882",0.105882,2016
1991,Devin Street,IND,WR,,"$105,882",0.105882,2016
1992,Jordan Tripp,GB,LB,,"$105,882",0.105882,2016
1993,Quentin Gause,DEN,LB,,"$105,881",0.105881,2016
1994,Jack Allen,NO,T,,"$105,880",0.10588,2016
1995,Freddie Bishop,NYJ,ED,,"$105,880",0.10588,2016
1996,Anthony Fabiano,CLE,T,,"$105,880",0.10588,2016
1997,Travis Feeney,NO,LB,,"$105,880",0.10588,2016
1998,Bronson Hill,JAX,RB,,"$105,880",0.10588,2016
1999,Doug Middleton,NYJ,S,,"$105,880",0.10588,2016
2000,Luke Rhodes,IND,LB,,"$105,880",0.10588,2016
2001,Brandon Wilds,NYJ,RB,,"$105,880",0.10588,2016
2002,Dashon Goldson,ATL,FS,,"$104,117",0.104117,2016
2003,Ronald Powell,SEA,LB,,"$92,647",0.092647,2016
2004,MyCole Pruitt,CHI,TE,,"$92,647",0.092647,2016
2005,Mario Alford,CLE,WR,,"$92,646",0.092646,2016
2006,Zac Dysert,ARI,QB,,"$92,646",0.092646,2016
2007,Kaleb Eulls,SD,DL,,"$92,646",0.092646,2016
2008,Shamiel Gary,BUF,S,,"$92,646",0.092646,2016
2009,Troy Hill,LAR,CB,,"$92,646",0.092646,2016
2010,Ronald Martin,NYJ,SS,,"$92,646",0.092646,2016
2011,Deiontrez Mount,IND,ED,,"$92,646",0.092646,2016
2012,Jeremy Vujnovich,IND,LT,,"$92,646",0.092646,2016
2013,Gabe Wright,CLE,DL,,"$92,646",0.092646,2016
2014,Jim Dray,SF,TE,,"$89,411",0.089411,2016
2015,Andrew Gardner,SF,G,,"$89,411",0.089411,2016
2016,Mehdi Abdesmad,TEN,DL,,"$79,410",0.07941,2016
2017,Demarcus Ayers,PIT,WR,,"$79,410",0.07941,2016
2018,Alex Balducci,SF,G,,"$79,410",0.07941,2016
2019,Joe Callahan,GB,QB,,"$79,410",0.07941,2016
2020,Vontarrius Dora,DEN,ED,,"$79,410",0.07941,2016
2021,Morgan Fox,LAR,LB/OLB,,"$79,410",0.07941,2016
2022,Darius Jackson,CLE,RB,,"$79,410",0.07941,2016
2023,Lamar Louis,BAL,LB,,"$79,410",0.07941,2016
2024,Rick Lovato,PHI,LS,,"$79,410",0.07941,2016
2025,Byron Marshall,PHI,RB,,"$79,410",0.07941,2016
2026,Givens Price,ARI,T,,"$79,410",0.07941,2016
2027,Craig Watts,NYJ,G,,"$79,410",0.07941,2016
2028,Matt Wile,ARI,P,,"$79,410",0.07941,2016
2029,Wendell Williams,HOU,WR,,"$79,410",0.07941,2016
2030,Scooby Wright,ARI,LB,,"$79,410",0.07941,2016
2031,Carl Bradford,SF,ED,,"$70,588",0.070588,2016
2032,Corey Fuller,NO,WR,,"$70,588",0.070588,2016
2033,Randell Johnson,NYJ,ED,,"$70,588",0.070588,2016
2034,Trevor Reilly,MIA,LB,,"$70,588",0.070588,2016
2035,George Winn,NYG,RB,,"$70,588",0.070588,2016
2036,Akeem Davis,JAX,SS,,"$61,764",0.061764,2016
2037,Paul Dawson,CIN,LB,,"$61,764",0.061764,2016
2038,Donald Hawkins,NYJ,G,,"$61,764",0.061764,2016
2039,Josh Keyes,ATL,LB,,"$61,764",0.061764,2016
2040,Terrence Magee,SEA,RT,,"$61,764",0.061764,2016
2041,Dashaun Phillips,WAS,CB,,"$61,764",0.061764,2016
2042,D'Joun Smith,TEN,CB,,"$61,764",0.061764,2016
2043,Kristjan Sokoli,IND,G,,"$61,764",0.061764,2016
2044,Robenson Therezie,NO,FS,,"$61,764",0.061764,2016
2045,Zach Vigil,WAS,ED,,"$61,764",0.061764,2016
2046,Tony Washington,JAX,WR,,"$61,764",0.061764,2016
2047,Alex Carter,DET,S,,"$52,941",0.052941,2016
2048,Bralon Addison,CHI,WR,,"$52,940",0.05294,2016
2049,Brennen Beyer,BAL,LB,,"$52,940",0.05294,2016
2050,Brandin Bryant,NYJ,DL,,"$52,940",0.05294,2016
2051,Trey Caldwell,CLE,S,,"$52,940",0.05294,2016
2052,Aaron Green,LAR,T,,"$52,940",0.05294,2016
2053,C.J. Ham,MIN,RB,,"$52,940",0.05294,2016
2054,Trevon Hartfield,ARI,S,,"$52,940",0.05294,2016
2055,Prince Charles Iworah,SF,CB,,"$52,940",0.05294,2016
2056,Isaiah Johnson,LAR,FS,,"$52,940",0.05294,2016
2057,Toby Johnson,MIN,DL,,"$52,940",0.05294,2016
2058,Henry Krieger-Coble,DEN,TE,,"$52,940",0.05294,2016
2059,Johnny Maxey,PIT,DL,,"$52,940",0.05294,2016
2060,J.D. McKissic,SEA,RB,,"$52,940",0.05294,2016
2061,Wynton McManis,SF,ED,,"$52,940",0.05294,2016
2062,Paul McRoberts,LAR,WR,,"$52,940",0.05294,2016
2063,Harlan Miller,ARI,CB,,"$52,940",0.05294,2016
2064,Bernard Reedy,TB,WR,,"$52,940",0.05294,2016
2065,Marcus Rush,JAX,LB,,"$52,940",0.05294,2016
2066,Al-Hajj Shabazz,PIT,CB,,"$52,940",0.05294,2016
2067,DeAndre Smelter,SF,WR,,"$52,940",0.05294,2016
2068,D.J. Tialavea,ATL,TE,,"$52,940",0.05294,2016
2069,Lynden Trail,WAS,ED,,"$52,940",0.05294,2016
2070,Ishaq Williams,NYG,LB,,"$52,940",0.05294,2016
2071,Crezdon Butler,DET,CB,,"$44,705",0.044705,2016
2072,Corey Lemonier,NYJ,ED,,"$40,294",0.040294,2016
2073,Joe Banyard,JAX,RB,,"$39,706",0.039706,2016
2074,Josh Evans,WAS,SS,,"$39,705",0.039705,2016
2075,Brian Dixon,ARI,CB,,"$35,294",0.035294,2016
2076,Austin Johnson,TB,FB,,"$35,294",0.035294,2016
2077,Daryl Richardson,JAX,RB,,"$35,294",0.035294,2016
2078,Andre Williams,SD,RB,,"$35,294",0.035294,2016
2079,Christian Bryant,ARI,FS,,"$30,882",0.030882,2016
2080,Vince Mayle,BAL,WR,,"$30,882",0.030882,2016
2081,Zach Moore,SF,DL,,"$30,882",0.030882,2016
2082,Raheem Mostert,SF,RB,,"$30,882",0.030882,2016
2083,Josh Shirley,CHI,ED,,"$30,882",0.030882,2016
2084,Alex Tanney,TEN,QB,,"$30,882",0.030882,2016
2085,David Quessenberry,HOU,LT,,"$28,363",0.028363,2016
2086,Richard Ash,DAL,DL,,"$26,470",0.02647,2016
2087,Jace Billingsley,DET,WR,,"$26,470",0.02647,2016
2088,Brandon Burks,NYJ,RB,,"$26,470",0.02647,2016
2089,Damiere Byrd,CAR,WR,,"$26,470",0.02647,2016
2090,Taveze Calhoun,NO,S,,"$26,470",0.02647,2016
2091,Tra Carson,CIN,RB,,"$26,470",0.02647,2016
2092,Travell Dixon,CAR,CB,,"$26,470",0.02647,2016
2093,Carlos Fields,SD,ED,,"$26,470",0.02647,2016
2094,Isaac Fruechte,MIN,WR,,"$26,470",0.02647,2016
2095,Russell Hansbrough,TB,RB,,"$26,470",0.02647,2016
2096,A.J. Hendy,MIA,S,,"$26,470",0.02647,2016
2097,Trey Hopkins,CIN,G,,"$26,470",0.02647,2016
2098,Bryson Keeton,NYJ,CB,,"$26,470",0.02647,2016
2099,Jake Kumerow,CIN,WR,,"$26,470",0.02647,2016
2100,Taurean Nixon,DEN,CB,,"$26,470",0.02647,2016
2101,Kyle Peko,DEN,DL/DT,,"$26,470",0.02647,2016
2102,Keenan Reynolds,BAL,WR,,"$26,470",0.02647,2016
2103,Trevor Roach,CIN,LB,,"$26,470",0.02647,2016
2104,Channing Ward,TB,ED,,"$26,470",0.02647,2016
