rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
1978,Mike Nugent,ARI,K,"$123,529",0.123529,2020
1979,Saquan Hampton,NYJ,S,"$121,765",0.121765,2020
1980,Josh Gordon,SEA,WR,"$120,495",0.120495,2020
1981,Chad Hansen,HOU,WR,"$119,118",0.119118,2020
1982,Chase McLaughlin,NYJ,K,"$119,118",0.119118,2020
1983,Ross Pierschbacher,PHI,G,"$119,118",0.119118,2020
1984,Dan Skipper,DET,T,"$119,118",0.119118,2020
1985,Blake Lynch,MIN,LB,"$107,647",0.107647,2020
1986,Parnell Motley,DEN,CB,"$107,647",0.107647,2020
1987,Elijah Riley,NYJ,CB,"$107,647",0.107647,2020
1988,Mark Fields,HOU,CB,"$107,646",0.107646,2020
1989,Juwan Johnson,NO,WR,"$107,646",0.107646,2020
1990,T.Y. McGill,PHI,DL,"$107,058",0.107058,2020
1991,Bo Scarbrough,SEA,RB,"$98,506",0.098506,2020
1992,Seth Devalve,ARI,TE,"$97,058",0.097058,2020
1993,Quenton Meeks,JAX,CB,"$88,236",0.088236,2020
1994,Josh Rosen,SF,QB,"$88,236",0.088236,2020
1995,Eric Tomlinson,BAL,TE,"$88,236",0.088236,2020
1996,Marshall Newhouse,TEN,RT,"$85,765",0.085765,2020
1997,Michael Dunn,CLE,T,"$79,412",0.079412,2020
1998,Caleb Wilson,PHI,TE,"$79,412",0.079412,2020
1999,Wyatt Ray,TEN,DL,"$79,411",0.079411,2020
2000,Albert Wilson,MIA,WR,"$75,000",0.075,2020
2001,Auzoyah Alufohai,HOU,DL,"$71,764",0.071764,2020
2002,Levante Bellamy,DEN,RB,"$71,764",0.071764,2020
2003,Matt Cole,SF,WR,"$71,764",0.071764,2020
2004,Darrion Daniels,SF,DL,"$71,764",0.071764,2020
2005,Jessie Lemonier,LAC,ED,"$71,764",0.071764,2020
2006,Sewo Olonilua,DAL,RB,"$71,764",0.071764,2020
2007,Blake Bortles,LAR,QB,"$61,764",0.061764,2020
2008,Damon Harrison,GB,DL,"$61,764",0.061764,2020
2009,Marcus Martin,NE,G,"$53,529",0.053529,2020
2010,Jaylen Watkins,LAC,CB,"$53,529",0.053529,2020
2011,Shawn Poindexter,SF,WR,"$50,400",0.0504,2020
2012,Devin Funchess,GB,WR,"$50,000",0.05,2020
2013,Marquise Goodwin,PHI,WR,"$50,000",0.05,2020
2014,Allen Hurns,MIA,WR,"$50,000",0.05,2020
2015,Damien Williams,KC,RB,"$50,000",0.05,2020
2016,Isaiah Ford,MIA,WR,"$48,529",0.048529,2020
2017,Colin Holba,SF,LS,"$48,529",0.048529,2020
2018,Joey Hunt,IND,C,"$48,529",0.048529,2020
2019,Jaydon Mickens,TB,WR,"$48,529",0.048529,2020
2020,Damion Ratley,HOU,WR,"$48,529",0.048529,2020
2021,Benjamin Braden,GB,T,"$44,118",0.044118,2020
2022,Jack Cichy,TB,LB,"$44,118",0.044118,2020
2023,Jake Rudock,MIA,QB,"$44,118",0.044118,2020
2024,Tanzel Smart,NYJ,DL,"$44,118",0.044118,2020
2025,Johnny Townsend,BAL,P,"$44,118",0.044118,2020
2026,Dee Virgin,NE,CB,"$44,118",0.044118,2020
2027,Josh Watson,DEN,LB,"$44,118",0.044118,2020
2028,Parker Ehinger,BAL,G,"$42,000",0.042,2020
2029,Alexander Myres,DET,CB,"$42,000",0.042,2020
2030,Michael Jackson,NE,CB,"$40,882",0.040882,2020
2031,Jason Croom,PHI,TE,"$39,706",0.039706,2020
2032,Blake Hance,CLE,T,"$39,706",0.039706,2020
2033,Alexander Hollins,CLE,WR,"$39,706",0.039706,2020
2034,Steven Mitchell,HOU,WR,"$39,706",0.039706,2020
2035,Matt Sokol,LAC,TE,"$39,706",0.039706,2020
2036,Alex Barrett,SF,ED,"$35,882",0.035882,2020
2037,Rashod Berry,NE,TE,"$35,882",0.035882,2020
2038,Cole Christiansen,LAC,LB,"$35,882",0.035882,2020
2039,Sharif Finch,NYJ,LB,"$35,882",0.035882,2020
2040,Joe Gaziano,LAC,ED,"$35,882",0.035882,2020
2041,Terry Godwin,JAX,WR,"$35,882",0.035882,2020
2042,Derwin Gray,JAX,G,"$35,882",0.035882,2020
2043,Kyle Hinton,MIN,G,"$35,882",0.035882,2020
2044,Nate Holley,MIA,S,"$35,882",0.035882,2020
2045,Matt Kaskey,CAR,LT,"$35,882",0.035882,2020
2046,Cassh Maluia,NE,LB,"$35,882",0.035882,2020
2047,Reginald McKenzie,CIN,DL,"$35,882",0.035882,2020
2048,Steven Montez,WAS,QB,"$35,882",0.035882,2020
2049,Bobby Price,DET,S,"$35,882",0.035882,2020
2050,Rashad Smith,PHI,LB,"$35,882",0.035882,2020
2051,Tommy Stevens,CAR,TE,"$35,882",0.035882,2020
2052,Geno Stone,HOU,SS,"$35,882",0.035882,2020
2053,Mitchell Wilcox,CIN,TE,"$35,882",0.035882,2020
2054,Delrick Abrams,ATL,CB,"$33,582",0.033582,2020
