rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
1667,Alex Akingbulu,WAS,T,"$705,000",0.705,2022
1668,Tre Avery,TEN,S,"$705,000",0.705,2022
1669,Josh Blackwell,CHI,CB,"$705,000",0.705,2022
1670,Jack Coco,GB,LS,"$705,000",0.705,2022
1671,Tim Jones,JAX,WR,"$705,000",0.705,2022
1672,Jonathan Ledbetter,ARI,DL/DE,"$705,000",0.705,2022
1673,Christian Matthew,ARI,CB,"$705,000",0.705,2022
1674,Liam McCullough,ATL,LS,"$705,000",0.705,2022
1675,Lance McCutcheon,LAR,WR,"$705,000",0.705,2022
1676,Quintin Morris,BUF,TE,"$705,000",0.705,2022
1677,Kendric Pryor,JAX,WR,"$705,000",0.705,2022
1678,Kavontae Turpin,DAL,WR,"$705,000",0.705,2022
1679,Brandon Walton,TB,T,"$705,000",0.705,2022
1680,Sterling Weatherford,CHI,LB,"$705,000",0.705,2022
1681,Damone Clark,DAL,LB,"$704,527",0.704527,2022
1682,Sean Rhyan,GB,T,"$696,432",0.696432,2022
1683,Pharaoh Brown,CLE,TE,"$696,108",0.696108,2022
1684,Juston Burris,CAR,S,"$696,108",0.696108,2022
1685,Drew Forbes,CLE,G,"$696,108",0.696108,2022
1686,Latavius Murray,DEN,RB,"$696,108",0.696108,2022
1687,Eric Wilson,GB,ED/OLB,"$696,108",0.696108,2022
1688,Robbie Chosen,ARI,WR,"$690,000",0.69,2022
1689,Christian McCaffrey,SF,RB,"$690,000",0.69,2022
1690,Nick Williams,NYG,DL/DT,"$687,500",0.6875,2022
1691,Anthony Pittman,DET,LB,"$687,495",0.687495,2022
1692,Robert Quinn,PHI,ED/DE,"$684,444",0.684444,2022
1693,Caden Sterns,DEN,S,"$681,533",0.681533,2022
1694,Chase Claypool,CHI,WR,"$673,061",0.673061,2022
1695,Alaric Jackson,LAR,LT,"$667,222",0.667222,2022
1696,Cal Adomitis,CIN,LS,"$665,833",0.665833,2022
1697,Kayode Awosika,DET,G,"$665,833",0.665833,2022
1698,Jack Cochrane,KC,LB,"$665,833",0.665833,2022
1699,Caleb Jones,GB,T,"$665,833",0.665833,2022
1700,K.J. Britt,TB,LB,"$665,463",0.665463,2022
1701,Chase Hansen,NO,LB,"$664,444",0.664444,2022
1702,Rodarius Williams,NYG,CB,"$662,731",0.662731,2022
1703,Otito Ogbonnia,LAC,DL/DT,"$662,500",0.6625,2022
1704,Christian Covington,LAC,DL/DT,"$660,834",0.660834,2022
1705,Kyren Williams,LAR,RB,"$660,382",0.660382,2022
1706,Teagan Quitoriano,HOU,TE,"$656,818",0.656818,2022
1707,Chase Lucas,DET,CB,"$653,431",0.653431,2022
1708,Matt Corral,CAR,QB,"$651,226",0.651226,2022
1709,Christian Benford,BUF,CB,"$646,627",0.646627,2022
1710,Jordan Akins,HOU,TE,"$646,386",0.646386,2022
1711,Genard Avery,TB,DL/DE,"$646,386",0.646386,2022
1712,Chris Banjo,ARI,S,"$646,386",0.646386,2022
1713,Matt Overton,DAL,LS,"$646,386",0.646386,2022
1714,Corey Peters,JAX,DL/DT,"$646,386",0.646386,2022
1715,Matt Skura,LAR,C,"$646,386",0.646386,2022
1716,Elerson Smith,NYG,DL/DE,"$644,572",0.644572,2022
1717,Trysten Hill,ARI,DL/DT,"$644,560",0.64456,2022
1718,Logan Bruss,LAR,G,"$642,256",0.642256,2022
1719,Khyiris Tonga,MIN,DL/DT,"$641,666",0.641666,2022
1720,Kevin Pierre-Louis,HOU,LB/OLB,"$640,000",0.64,2022
1721,Jordan Smith,JAX,ED/OLB,"$639,897",0.639897,2022
1722,Derek Rivers,HOU,LB/OLB,"$634,412",0.634412,2022
1723,Vincent Taylor,ATL,DL/DT,"$632,500",0.6325,2022
1724,Tyree Jackson,PHI,TE,"$632,046",0.632046,2022
1725,Richard Rodgers,LAC,TE,"$630,555",0.630555,2022
1726,John Ridgeway,WAS,DL/DT,"$626,672",0.626672,2022
1727,Raheem Blackshear,CAR,RB,"$626,666",0.626666,2022
1728,Shaun Jolly,LAR,CB,"$626,666",0.626666,2022
1729,Matt Farniok,DAL,C,"$624,561",0.624561,2022
1730,Simi Fehoko,DAL,WR,"$617,814",0.617814,2022
1731,Kyle Philips,TEN,WR,"$615,277",0.615277,2022
1732,Ty Chandler,MIN,RB,"$611,656",0.611656,2022
1733,Brett Toth,PHI,RT,"$605,000",0.605,2022
1734,Armani Rogers,WAS,TE,"$603,892",0.603892,2022
1735,Matt Waletzko,DAL,T,"$602,541",0.602541,2022
1736,Aaron Patrick,DEN,DL/DE,"$602,222",0.602222,2022
1737,Quentin Lake,LAR,S,"$600,508",0.600508,2022
1738,Tershawn Wharton,KC,DL/DT,"$596,943",0.596943,2022
1739,Khaleke Hudson,WAS,LB,"$596,667",0.596667,2022
1740,Marcus Johnson,NYG,WR,"$596,664",0.596664,2022
1741,Ty Nsekhe,LAR,RT,"$596,664",0.596664,2022
1742,MyCole Pruitt,ATL,TE,"$596,664",0.596664,2022
1743,Mike Remmers,NYJ,RT,"$596,664",0.596664,2022
1744,Brandon Shell,MIA,T,"$596,664",0.596664,2022
1745,Carlos Watkins,DAL,DL/DE,"$596,664",0.596664,2022
1746,Kendall Hinton,DEN,WR,"$595,829",0.595829,2022
1747,Chris Williams,IND,DL/DT,"$595,829",0.595829,2022
1748,Tommy Doyle,BUF,LT,"$595,597",0.595597,2022
1749,D.J. Davidson,NYG,DL/DT,"$594,919",0.594919,2022
1750,Cornell Armstrong,ATL,CB,"$589,722",0.589722,2022
1751,Jackson Barton,LV,T,"$589,722",0.589722,2022
1752,C.J. Moore,DET,S,"$589,722",0.589722,2022
1753,Tevaughn Campbell,JAX,CB,"$589,721",0.589721,2022
1754,Trevor Denbow,DAL,S,"$587,782",0.587782,2022
1755,Britain Covey,PHI,WR,"$587,500",0.5875,2022
1756,Nazeeh Johnson,KC,CB,"$587,500",0.5875,2022
1757,Jesse Luketa,ARI,LB,"$587,500",0.5875,2022
1758,Elijah Mitchell,SF,RB,"$583,116",0.583116,2022
1759,Janarius Robinson,PHI,ED/DE,"$582,781",0.582781,2022
1760,Devin Harper,DAL,LB,"$581,326",0.581326,2022
1761,Isaiah Dunn,SEA,CB,"$578,331",0.578331,2022
1762,Jake Martin,DEN,ED/OLB,"$575,000",0.575,2022
1763,Roquan Smith,BAL,LB/ILB,"$575,000",0.575,2022
1764,Jeff Wilson,MIA,RB,"$575,000",0.575,2022
1765,Chasen Hines,NE,C,"$573,956",0.573956,2022
1766,Charles Washington,ARI,S,"$572,500",0.5725,2022
1767,Ben Ellefson,MIN,TE,"$572,221",0.572221,2022
1768,Trayvon Mullen,DAL,CB,"$564,444",0.564444,2022
1769,Brandon Wilson,CIN,S,"$562,500",0.5625,2022
1770,Sidney Jones,LV,CB,"$559,998",0.559998,2022
1771,Calvin Austin,PIT,WR,"$556,085",0.556085,2022
1772,Jake Hummel,LAR,LB/ILB,"$553,890",0.55389,2022
1773,Grant Haley,LAR,CB,"$551,111",0.551111,2022
1774,James Robinson,NYJ,RB,"$546,946",0.546946,2022
1775,Michael Badgley,DET,K,"$546,942",0.546942,2022
1776,Chris Harris,NO,CB,"$546,942",0.546942,2022
1777,Danny Johnson,WAS,CB,"$546,942",0.546942,2022
1778,Marlon Mack,DEN,RB,"$546,942",0.546942,2022
1779,Sean McKeon,DAL,TE,"$546,942",0.546942,2022
1780,Daniel Hardy,LAR,DL/DE,"$546,596",0.546596,2022
1781,Zack Moss,IND,RB,"$543,750",0.54375,2022
1782,Milo Eifler,WAS,LB,"$537,220",0.53722,2022
1783,T.J. Hockenson,MIN,TE,"$536,111",0.536111,2022
1784,Daelin Hayes,BAL,ED/OLB,"$528,302",0.528302,2022
1785,Jesse James,CLE,TE,"$526,111",0.526111,2022
1786,Jason Verrett,SF,CB,"$526,111",0.526111,2022
1787,Jared Bernhardt,ATL,WR,"$523,334",0.523334,2022
1788,Tariq Castro-Fields,WAS,CB,"$521,668",0.521668,2022
1789,Micah Kiser,LV,LB/ILB,"$520,000",0.52,2022
1790,Tyreke Smith,SEA,ED/DE,"$510,244",0.510244,2022
1791,D'Marco Jackson,NO,LB/ILB,"$509,229",0.509229,2022
1792,Kevin Harris,NE,RB,"$509,171",0.509171,2022
1793,Theo Jackson,MIN,CB,"$509,167",0.509167,2022
1794,Tycen Anderson,CIN,S,"$506,521",0.506521,2022
1795,Devante Bond,DAL,ED/OLB,"$505,000",0.505,2022
1796,Thomas Graham Jr.,CLE,CB,"$504,163",0.504163,2022
1797,Trenton Cannon,TEN,RB,"$503,889",0.503889,2022
1798,Da'shawn Hand,TEN,DL/DE,"$503,056",0.503056,2022
1799,Travin Howard,LAR,ED/OLB,"$500,000",0.5,2022
1800,Marcus McKethan,NYG,G,"$499,128",0.499128,2022
1801,Bruce Irvin,SEA,ED/DE,"$497,222",0.497222,2022
1802,Kamu Grugier-Hill,ARI,ED/OLB,"$497,220",0.49722,2022
1803,Dean Marlowe,BUF,SS,"$497,220",0.49722,2022
1804,Beau Brinkley,ATL,LS,"$495,000",0.495,2022
1805,Corey Ballentine,GB,CB,"$482,500",0.4825,2022
1806,Duke Shelley,MIN,CB,"$482,500",0.4825,2022
1807,Darrian Beavers,NYG,LB,"$481,636",0.481636,2022
1808,Joe Bachie,CIN,LB,"$480,000",0.48,2022
1809,Nick Bawden,NYJ,FB,"$480,000",0.48,2022
1810,Vince Biegel,BAL,ED/OLB,"$480,000",0.48,2022
1811,Jordan Jenkins,LV,ED/OLB,"$480,000",0.48,2022
1812,Karl Joseph,PIT,SS,"$480,000",0.48,2022
1813,Jordan Matthews,SF,WR,"$480,000",0.48,2022
1814,Jeremy McNichols,PIT,RB,"$480,000",0.48,2022
1815,Anthony Miller,PIT,WR,"$480,000",0.48,2022
1816,Chris Odom,CLE,ED/DE,"$480,000",0.48,2022
1817,Dru Samia,NYJ,G,"$480,000",0.48,2022
1818,Javin White,CHI,LB,"$480,000",0.48,2022
1819,Chris Jackson,TEN,CB,"$476,389",0.476389,2022
1820,Steven Means,BAL,DL/DE,"$476,389",0.476389,2022
1821,Andrew Ogletree,IND,TE,"$474,547",0.474547,2022
1822,Michael Bandy,LAC,WR,"$470,004",0.470004,2022
1823,Luke Tenuta,GB,T,"$470,004",0.470004,2022
1824,Josh Thompson,TEN,CB,"$470,000",0.47,2022
1825,Raleigh Webb,NE,WR,"$470,000",0.47,2022
1826,Chandler Wooten,CAR,LB/ILB,"$470,000",0.47,2022
1827,Doug Kramer,CHI,C,"$469,452",0.469452,2022
1828,Cullen Gillaspia,SEA,FB,"$466,944",0.466944,2022
1829,Kristian Wilkerson,NE,WR,"$465,000",0.465,2022
1830,Josh Ross,BAL,LB/ILB,"$463,889",0.463889,2022
1831,Chance Campbell,TEN,ED/OLB,"$463,004",0.463004,2022
1832,Kalia Davis,SF,DL/DT,"$463,004",0.463004,2022
1833,John FitzPatrick,ATL,TE,"$463,004",0.463004,2022
1834,Trill Williams,MIA,CB,"$460,000",0.46,2022
1835,Blake Hance,JAX,T,"$458,330",0.45833,2022
1836,Kenny Yeboah,NYJ,TE,"$458,330",0.45833,2022
1837,Jerry Jacobs,DET,CB,"$456,166",0.456166,2022
1838,Damarea Crockett,DEN,RB,"$455,000",0.455,2022
1839,J.J. Koski,LAR,WR,"$455,000",0.455,2022
1840,John Lovett,MIA,FB,"$455,000",0.455,2022
1841,Forrest Merrill,LAC,DL/DT,"$455,000",0.455,2022
1842,Cody Thompson,SEA,WR,"$455,000",0.455,2022
1843,Kenny Willekes,MIN,DL/DE,"$455,000",0.455,2022
1844,Dawson Deaton,CLE,C,"$450,735",0.450735,2022
1845,Marquis Hayes,ARI,G,"$449,252",0.449252,2022
1846,Josh Andrews,NO,C,"$447,498",0.447498,2022
1847,Trinity Benson,DET,WR,"$447,498",0.447498,2022
1848,Curtis Bolton,LV,LB,"$447,498",0.447498,2022
1849,Jovante Moffatt,ATL,S,"$447,498",0.447498,2022
1850,Christopher Allen,DEN,ED/OLB,"$440,000",0.44,2022
1851,Curtis Hodges,WAS,TE,"$438,333",0.438333,2022
1852,Isaiah Weston,CLE,WR,"$438,333",0.438333,2022
1853,Ben Brown,CIN,C,"$436,666",0.436666,2022
1854,Smoke Monday,NO,S,"$436,666",0.436666,2022
1855,Greg Bell,DET,RB,"$435,000",0.435,2022
1856,Andrew Trainer,LAC,T,"$433,333",0.433333,2022
1857,Drew White,WAS,LB,"$432,500",0.4325,2022
1858,Isaac Taylor -Stuart,DAL,CB,"$431,666",0.431666,2022
1859,Isaac Weaver,LAC,C,"$431,666",0.431666,2022
1860,Dieter Eiselen,CHI,G,"$430,837",0.430837,2022
1861,Larnel Coleman,CAR,T,"$430,833",0.430833,2022
1862,Malik Davis,DAL,RB,"$430,833",0.430833,2022
1863,Thomas Hennigan,MIN,WR,"$430,833",0.430833,2022
1864,Zonovan Knight,NYJ,RB,"$430,833",0.430833,2022
1865,Stone Smartt,LAC,TE,"$430,002",0.430002,2022
1866,Darius Anderson,HOU,RB,"$430,000",0.43,2022
1867,Ian Bunting,DAL,TE,"$430,000",0.43,2022
1868,Elijah Holyfield,CIN,RB,"$430,000",0.43,2022
1869,Willie Johnson,JAX,WR,"$430,000",0.43,2022
1870,Zane Lewis,NYJ,CB,"$430,000",0.43,2022
1871,Damon Lloyd,LAC,LB,"$430,000",0.43,2022
1872,Sincere McCormick,LV,RB,"$430,000",0.43,2022
1873,Carter O'Donnell,IND,T,"$430,000",0.43,2022
1874,Carlins Platel,PIT,CB,"$430,000",0.43,2022
1875,Justyn Ross,KC,WR,"$430,000",0.43,2022
1876,Casey Tucker,DEN,T,"$430,000",0.43,2022
1877,Eli Wolf,WAS,TE,"$430,000",0.43,2022
1878,C.J. Board,TEN,WR,"$428,889",0.428889,2022
1879,Joel Iyiegbuniwe,CAR,LB/ILB,"$428,889",0.428889,2022
1880,Breiden Fehoko,LAC,DL/DT,"$412,497",0.412497,2022
1881,Adam Prentice,NO,FB,"$412,497",0.412497,2022
1882,Shane Zylstra,DET,TE,"$412,497",0.412497,2022
1883,Corey Clement,ARI,RB,"$397,776",0.397776,2022
1884,Rashaad Coward,ARI,G,"$397,776",0.397776,2022
1885,Tyeler Davison,LAC,DL/DT,"$397,776",0.397776,2022
1886,Joe Gaziano,LAC,DL/DE,"$397,776",0.397776,2022
1887,Jonathan Harris,DEN,DL/DT,"$397,776",0.397776,2022
1888,A.J. Klein,BUF,LB/OLB,"$397,776",0.397776,2022
1889,Henry Mondeaux,NYG,DL/DE,"$397,776",0.397776,2022
1890,Michael Palardy,NE,P,"$397,776",0.397776,2022
1891,Tony Jefferson,NYG,SS,"$396,389",0.396389,2022
1892,Amari Rodgers,HOU,WR,"$392,320",0.39232,2022
1893,Jalen Dalton,ATL,DL/DE,"$391,670",0.39167,2022
1894,Isaiah Hodgins,NYG,WR,"$391,670",0.39167,2022
1895,John Molchon,TB,G,"$391,670",0.39167,2022
1896,Dakota Allen,DEN,LB,"$375,278",0.375278,2022
1897,Justin Zimmer,MIA,DL/DT,"$375,278",0.375278,2022
1898,Justin Hollins,GB,ED/OLB,"$375,277",0.375277,2022
1899,Jacob Harris,LAR,WR,"$366,667",0.366667,2022
1900,Porter Gustin,MIA,ED/OLB,"$358,200",0.3582,2022
1901,Dontae Johnson,SF,CB,"$358,200",0.3582,2022
1902,Isaiah Pola-Mao,LV,S,"$352,503",0.352503,2022
1903,Verone McKinley,MIA,S,"$352,500",0.3525,2022
1904,Darrynton Evans,CHI,RB,"$348,054",0.348054,2022
1905,Jaleel Johnson,ATL,DL/DT,"$348,054",0.348054,2022
1906,Khalid Kareem,IND,ED/DE,"$348,054",0.348054,2022
1907,Conor McDermott,NE,T,"$348,054",0.348054,2022
1908,T.Y. McGill,SF,DL/DT,"$348,054",0.348054,2022
1909,Daryl Worley,BAL,CB,"$348,054",0.348054,2022
1910,Racey McMath,TEN,WR,"$347,839",0.347839,2022
1911,Johnathan Abram,SEA,FS,"$343,754",0.343754,2022
1912,Frank Darby,ATL,WR,"$320,833",0.320833,2022
1913,Trenton Irwin,CIN,WR,"$320,831",0.320831,2022
1914,Kody Russey,NE,C,"$313,336",0.313336,2022
1915,Ben Stille,CLE,DL/DT,"$313,336",0.313336,2022
1916,Zach Thomas,LAR,T,"$313,336",0.313336,2022
1917,Chandler Brewer,LAR,G,"$312,778",0.312778,2022
1918,Mitchell Fraboni,DEN,LS,"$308,611",0.308611,2022
1919,Tim Boyle,CHI,QB,"$298,332",0.298332,2022
1920,Andrew Brown,CHI,ED/DE,"$298,332",0.298332,2022
1921,Tyler Hall,LV,CB,"$298,332",0.298332,2022
1922,Nathan Peterman,CHI,QB,"$298,332",0.298332,2022
1923,Nick Vannett,NYG,TE,"$298,332",0.298332,2022
1924,Isaac Yiadom,NO,CB,"$298,332",0.298332,2022
1925,Kyle Peko,LV,DL/DT,"$287,500",0.2875,2022
1926,A.J. Arcuri,LAR,T,"$274,169",0.274169,2022
1927,Lawrence Cager,NYG,WR,"$274,169",0.274169,2022
1928,Cameron Dicker,LAC,P,"$274,169",0.274169,2022
1929,Ryan Neuzil,ATL,C,"$274,169",0.274169,2022
1930,Ronnie Rivers,LAR,RB,"$274,169",0.274169,2022
1931,Foster Sarell,LAC,T,"$274,169",0.274169,2022
1932,Tarell Basham,TEN,ED/OLB,"$248,610",0.24861,2022
1933,Travis Carrie,CAR,CB,"$248,610",0.24861,2022
1934,Jermaine Carter,CLE,LB/ILB,"$248,610",0.24861,2022
1935,Chris Conley,TEN,WR,"$248,610",0.24861,2022
1936,Laurent Duvernay-Tardif,NYJ,G,"$248,610",0.24861,2022
1937,Kemon Hall,LAC,CB,"$248,610",0.24861,2022
1938,Greg Mabin,TEN,CB,"$248,610",0.24861,2022
1939,Ross Pierschbacher,DET,G,"$248,610",0.24861,2022
1940,Reggie Ragland,CLE,LB/ILB,"$248,610",0.24861,2022
1941,Taylor Stallworth,HOU,DL/DT,"$248,610",0.24861,2022
1942,Brandon Williams,KC,DL/DT,"$248,610",0.24861,2022
1943,Logan Woodside,ATL,QB,"$248,610",0.24861,2022
1944,Nate Hairston,ARI,CB,"$246,400",0.2464,2022
1945,Sammy Watkins,BAL,WR,"$244,899",0.244899,2022
1946,Noah Elliss,PHI,DL/DT,"$243,333",0.243333,2022
1947,Larrell Murchison,LAR,DL/DT,"$239,610",0.23961,2022
1948,T.J. Carter,LAR,DL/DT,"$235,002",0.235002,2022
1949,Innis Gaines,GB,CB,"$235,002",0.235002,2022
1950,James Houston,DET,ED/OLB,"$235,002",0.235002,2022
1951,Brandon Johnson,DEN,WR,"$235,002",0.235002,2022
1952,A.J. Thomas,CHI,S,"$235,002",0.235002,2022
1953,Keir Thomas,LAR,ED/OLB,"$235,002",0.235002,2022
1954,Austin Trammell,LAR,WR,"$235,002",0.235002,2022
1955,Jaelon Darden,CLE,WR,"$229,165",0.229165,2022
1956,David Blough,ARI,QB,"$214,444",0.214444,2022
1957,Will Grier,DAL,QB,"$214,444",0.214444,2022
1958,Jalen Camp,HOU,WR,"$207,000",0.207,2022
1959,Drew Estrada,HOU,WR,"$207,000",0.207,2022
1960,Obinna Eze,DET,T,"$207,000",0.207,2022
1961,Jordan Franks,KC,TE,"$207,000",0.207,2022
1962,Alec Lindstrom,DAL,C,"$207,000",0.207,2022
1963,Cornell Powell,KC,WR,"$207,000",0.207,2022
1964,D’Vonte Price,IND,RB,"$207,000",0.207,2022
1965,LaBryan Ray,NE,DL/DT,"$207,000",0.207,2022
1966,Saivion Smith,DET,CB,"$207,000",0.207,2022
1967,Dillon Stoner,LV,WR,"$207,000",0.207,2022
1968,Myron Tagovailoa-Amosa,LV,DL/DT,"$207,000",0.207,2022
1969,Derrick Tangelo,ATL,DL/DT,"$207,000",0.207,2022
1970,Juanyeh Thomas,DAL,S,"$207,000",0.207,2022
1971,Tyler Vrabel,ATL,T,"$207,000",0.207,2022
1972,Eno Benjamin,NO,RB,"$198,888",0.198888,2022
1973,Malcolm Brown,LAR,RB,"$198,888",0.198888,2022
1974,Anthony Chesley,TB,CB,"$198,888",0.198888,2022
1975,Jeff Driskel,HOU,QB,"$198,888",0.198888,2022
1976,Royce Freeman,HOU,RB,"$198,888",0.198888,2022
1977,Davontae Harris,TEN,CB,"$198,888",0.198888,2022
1978,David Johnson,NO,RB,"$198,888",0.198888,2022
1979,Netane Muti,LV,G,"$198,888",0.198888,2022
1980,Jordan Roos,TEN,G,"$198,888",0.198888,2022
1981,Freddie Swain,DEN,WR,"$198,888",0.198888,2022
1982,Jace Whittaker,ARI,CB,"$198,888",0.198888,2022
1983,Maxx Williams,ARI,TE,"$198,888",0.198888,2022
1984,Drue Chrisman,CIN,P,"$195,835",0.195835,2022
1985,Elijah Garcia,DEN,DL/DT,"$195,835",0.195835,2022
1986,Jack Gibbens,TEN,LB,"$195,835",0.195835,2022
1987,Andre Anthony,CHI,LB,"$195,500",0.1955,2022
1988,Scotty Washington,NE,WR,"$184,000",0.184,2022
1989,Jonathan Marshall,PIT,DL/DT,"$183,332",0.183332,2022
1990,Hamsah Nasirildeen,NYJ,S,"$183,332",0.183332,2022
1991,Patrick Taylor,GB,RB,"$183,332",0.183332,2022
1992,Taylor Bertolet,LAC,K,"$161,000",0.161,2022
1993,Michael Dogbe,ARI,DL/DE,"$160,833",0.160833,2022
1994,Justin Layne,CAR,CB,"$160,833",0.160833,2022
1995,Wes Martin,WAS,G,"$160,833",0.160833,2022
1996,Daniel Munyer,TEN,C,"$160,833",0.160833,2022
1997,Ty Summers,NO,LB,"$160,833",0.160833,2022
1998,Ryder Anderson,NYG,DL/DE,"$156,668",0.156668,2022
1999,Kalon Barnes,MIN,CB,"$156,668",0.156668,2022
2000,Julius Chestnut,TEN,RB,"$156,668",0.156668,2022
2001,Jacobi Francis,HOU,S,"$156,668",0.156668,2022
2002,Nikola Kalinic,IND,TE,"$156,668",0.156668,2022
2003,William Kwenkeu,MIN,LB,"$156,668",0.156668,2022
2004,Breon Borders,CHI,CB,"$149,166",0.149166,2022
2005,Landon Collins,NYG,FS,"$149,166",0.149166,2022
2006,Joshua Dobbs,TEN,QB,"$149,166",0.149166,2022
2007,Harrison Hand,CHI,CB,"$149,166",0.149166,2022
2008,Elijah Lee,CHI,LB/OLB,"$149,166",0.149166,2022
2009,Elijah Riley,PIT,CB,"$149,166",0.149166,2022
2010,Laquon Treadwell,SEA,WR,"$149,166",0.149166,2022
2011,Kirk Merritt,NO,WR,"$137,499",0.137499,2022
2012,Tucker Addington,NE,LS,"$117,501",0.117501,2022
2013,David Anenih,ATL,DL/DE,"$117,501",0.117501,2022
2014,Earnest Brown,LAR,DL/DE,"$117,501",0.117501,2022
2015,Christian Dilauro,DEN,T,"$117,501",0.117501,2022
2016,Christian Elliss,PHI,ED/DE,"$117,501",0.117501,2022
2017,Jarrett Guarantano,DEN,QB,"$117,501",0.117501,2022
2018,Christopher Hinton,LAC,DL/DT,"$117,501",0.117501,2022
2019,Gregory Junior,JAX,CB,"$117,501",0.117501,2022
2020,Raheem Layne,LAC,S,"$117,501",0.117501,2022
2021,Cameron McGrone,IND,LB,"$117,501",0.117501,2022
2022,Xavier Newman-Johnson,TEN,G,"$117,501",0.117501,2022
2023,Deven Thompkins,TB,WR,"$117,501",0.117501,2022
2024,Michael Ojemudia,CHI,CB,"$115,772",0.115772,2022
2025,Pharoh Cooper,ARI,WR,"$115,000",0.115,2022
2026,Jarrad Davis,NYG,LB/ILB,"$115,000",0.115,2022
2027,Josh Jackson,ARI,CB,"$115,000",0.115,2022
2028,Harvey Langi,LV,LB/ILB,"$115,000",0.115,2022
2029,Isaac Rochell,LV,DL/DE,"$115,000",0.115,2022
2030,Marcell Harris,NYJ,LB/OLB,"$107,800",0.1078,2022
2031,Xavier Crawford,SEA,CB,"$107,222",0.107222,2022
2032,Tae Davis,CLE,LB,"$107,222",0.107222,2022
2033,Isaiah Mack,SEA,DL/DT,"$107,222",0.107222,2022
2034,Tae Crowder,PIT,LB,"$99,444",0.099444,2022
2035,Tae Hayes,NE,CB,"$99,444",0.099444,2022
2036,Godwin Igwebuike,SEA,RB,"$99,444",0.099444,2022
2037,Kendall Lamm,MIA,RT,"$99,444",0.099444,2022
2038,Andre Smith,TEN,LB/ILB,"$99,444",0.099444,2022
2039,Wyatt Davis,NYG,G,"$98,002",0.098002,2022
2040,De'Jon Harris,WAS,LB,"$91,666",0.091666,2022
2041,Lamar Jackson,DEN,CB,"$91,666",0.091666,2022
2042,Yasir Durant,NO,T,"$80,500",0.0805,2022
2043,Emeka Emezie,ATL,WR,"$80,500",0.0805,2022
2044,Micah Abernathy,ATL,S,"$78,334",0.078334,2022
2045,Andre Baccellia,ARI,WR,"$78,334",0.078334,2022
2046,David Bada,WAS,DL/DT,"$78,334",0.078334,2022
2047,Tyler Badie,DEN,RB,"$78,334",0.078334,2022
2048,Darrell Baker Jr.,IND,CB,"$78,334",0.078334,2022
2049,Anthony Brown,BAL,QB,"$78,334",0.078334,2022
2050,Kameron Cline,IND,DL/DT,"$78,334",0.078334,2022
2051,Chase Garbers,LV,QB,"$78,334",0.078334,2022
2052,Allan George,CIN,CB,"$78,334",0.078334,2022
2053,Vi Jones,SEA,LB,"$78,334",0.078334,2022
2054,Jonathan Kongbo,DEN,DL/DE,"$78,334",0.078334,2022
2055,Jeremiah Ledbetter,JAX,DL/DT,"$78,334",0.078334,2022
2056,J.J. Russell,TB,LB,"$78,334",0.078334,2022
2057,Andrew Stueber,NE,T,"$70,900",0.0709,2022
2058,Greg Mancz,MIN,C,"$62,222",0.062222,2022
2059,Geron Christian,MIA,T,"$57,500",0.0575,2022
2060,Nate Gerry,WAS,LB/OLB,"$57,500",0.0575,2022
2061,Jalyn Holmes,CHI,DL/DT,"$57,500",0.0575,2022
2062,Preston Williams,CAR,WR,"$53,611",0.053611,2022
2063,Bradlee Anae,NYJ,ED/DE,"$49,722",0.049722,2022
2064,Eric Banks,ARI,DL/DE,"$49,722",0.049722,2022
2065,Rashod Berry,IND,TE,"$49,722",0.049722,2022
2066,Brett Kern,PHI,P,"$49,722",0.049722,2022
2067,Keith Kirkwood,NO,WR,"$49,722",0.049722,2022
2068,Terrell Lewis,CHI,LB/OLB,"$49,722",0.049722,2022
2069,Adam Pankey,NYJ,T,"$49,722",0.049722,2022
2070,Will Parks,NYJ,S,"$49,722",0.049722,2022
2071,Eric Smith,NYJ,G,"$49,722",0.049722,2022
2072,Ty'Son Williams,ARI,RB,"$49,722",0.049722,2022
2073,Jake Funk,IND,RB,"$45,833",0.045833,2022
2074,Tyler Mabry,SEA,TE,"$45,833",0.045833,2022
2075,Jared Mayden,BUF,S,"$45,833",0.045833,2022
2076,Jaret Patterson,WAS,RB,"$45,833",0.045833,2022
2077,Jared Pinkney,LAR,TE,"$45,833",0.045833,2022
2078,Sam Tecklenburg,CAR,C,"$45,833",0.045833,2022
2079,Rashid Shaheed,NO,WR,"$41,528",0.041528,2022
2080,Mike Brown,TEN,S,"$39,167",0.039167,2022
2081,Irvin Charles,NYJ,WR,"$39,167",0.039167,2022
2082,DeMarquis Gates,CHI,LB/OLB,"$39,167",0.039167,2022
2083,Ja’Quan McMillian,DEN,CB,"$39,167",0.039167,2022
2084,Joshua Onujiogu,SEA,ED/DE,"$39,167",0.039167,2022
2085,Benning Potoa'e,WAS,ED/DE,"$39,167",0.039167,2022
2086,Will Sherman,DEN,T,"$39,167",0.039167,2022
2087,Ricky Person Jr.,BAL,RB,"$1,666",0.001666,2022
