rank,player_name,team,position,age,total_contract_value,total_contract_value_millions,year
799,Brock Wright,DET,TE,,"$1,764,000",1.764,2024
800,Ja'Lynn Polk,NE,WR,,"$1,762,681",1.762681,2024
801,Kyle Trask,TB,QB,,"$1,761,244",1.761244,2024
802,Skyy Moore,KC,WR,,"$1,759,228",1.759228,2024
803,Maurice Hurst,CLE,DL/DT,,"$1,740,000",1.74,2024
804,T'Vondre Sweat,TEN,DL/DT,,"$1,736,807",1.736807,2024
805,Jartavius Martin,WAS,CB,,"$1,735,868",1.735868,2024
806,Trey McBride,ARI,TE,,"$1,728,170",1.72817,2024
807,Trystan Colon-Castillo,ARI,C,,"$1,727,941",1.727941,2024
808,Braden Fiske,LAR,DL/DE,,"$1,710,931",1.710931,2024
809,Adoree' Jackson,NYG,CB,,"$1,705,882",1.705882,2024
810,Zay Jones,ARI,WR,,"$1,703,373",1.703373,2024
811,Cody Mauch,TB,G,,"$1,701,240",1.70124,2024
812,Daniel Thomas,JAX,S,,"$1,700,735",1.700735,2024
813,Cooper DeJean,PHI,CB,,"$1,687,931",1.687931,2024
814,Luke Goedeke,TB,RT,,"$1,685,178",1.685178,2024
815,Kentavius Street,ATL,DL/DE,,"$1,685,000",1.685,2024
816,Daniel Ekuale,NE,DL/DT,,"$1,680,000",1.68,2024
817,Jake Bailey,MIA,P,,"$1,675,000",1.675,2024
818,Khyiris Tonga,ARI,DL/DT,,"$1,670,000",1.67,2024
819,Keeanu Benton,PIT,DL/DT,,"$1,666,619",1.666619,2024
820,Kool-Aid McKinstry,NO,CB,,"$1,664,929",1.664929,2024
821,Troy Andersen,ATL,LB/ILB,,"$1,664,610",1.66461,2024
822,Joseph Ossai,CIN,ED/DE,,"$1,652,196",1.652196,2024
823,Kamari Lassiter,HOU,CB,,"$1,639,054",1.639054,2024
824,Ed Ingram,MIN,G,,"$1,635,813",1.635813,2024
825,Jayden Reed,GB,WR,,"$1,631,995",1.631995,2024
826,Cam Taylor-Britt,CIN,CB,,"$1,623,471",1.623471,2024
827,Mario Edwards,HOU,DL/DT,,"$1,621,764",1.621764,2024
828,Eric Murray,HOU,S,,"$1,620,588",1.620588,2024
829,Avonte Maddox,PHI,CB,,"$1,617,644",1.617644,2024
830,Max Melton,ARI,CB,,"$1,616,056",1.616056,2024
831,Drake Jackson,SF,ED/DE,,"$1,607,016",1.607016,2024
832,Rondale Moore,ATL,WR,,"$1,604,215",1.604215,2024
833,Zack Baun,PHI,LB/OLB,,"$1,600,000",1.6,2024
834,Blake Gillikin,ARI,P,,"$1,600,000",1.6,2024
835,Cam Smith,MIA,CB,,"$1,597,369",1.597369,2024
836,Bryan Cook,KC,FS,,"$1,594,674",1.594674,2024
837,Jackson Powers-Johnson,LV,G,,"$1,594,138",1.594138,2024
838,James Cook,BUF,RB,,"$1,590,562",1.590562,2024
839,Malcolm Koonce,LV,DL/DE,,"$1,590,260",1.59026,2024
840,Cameron Dicker,LAC,K,,"$1,585,000",1.585,2024
841,Isaiah Wynn,MIA,G,,"$1,585,000",1.585,2024
842,Nik Bonitto,DEN,ED/OLB,,"$1,582,334",1.582334,2024
843,Dyami Brown,WAS,WR,,"$1,573,090",1.57309,2024
844,Jahan Dotson,PHI,WR,,"$1,573,082",1.573082,2024
845,Chauncey Golston,DAL,DL/DT,,"$1,564,369",1.564369,2024
846,Edgerrin Cooper,GB,LB/ILB,,"$1,563,440",1.56344,2024
847,Zach Charbonnet,SEA,RB,,"$1,562,745",1.562745,2024
848,Corey Bojorquez,CLE,P,,"$1,562,500",1.5625,2024
849,Baron Browning,ARI,LB/OLB,,"$1,558,000",1.558,2024
850,Joe Cardona,NE,LS,,"$1,553,000",1.553,2024
851,Chris Conley,SF,WR,,"$1,550,000",1.55,2024
852,Patrick Jones,MIN,ED/OLB,,"$1,549,578",1.549578,2024
853,Brandon Allen,SF,QB,,"$1,540,000",1.54,2024
854,Kris Boyd,HOU,CB,,"$1,538,235",1.538235,2024
855,Jonathon Brooks,CAR,RB,,"$1,530,378",1.530378,2024
856,Gervon Dexter,CHI,DL/DT,,"$1,528,120",1.52812,2024
857,Ben Cleveland,BAL,G,,"$1,500,461",1.500461,2024
858,Luke Fortner,JAX,C,,"$1,500,018",1.500018,2024
859,Devin Bush,CLE,LB/OLB,,"$1,500,000",1.5,2024
860,Chase Edmonds,TB,RB,,"$1,500,000",1.5,2024
861,Arthur Maulet,BAL,CB,,"$1,500,000",1.5,2024
862,Samaje Perine,KC,RB,,"$1,500,000",1.5,2024
863,K'Von Wallace,SEA,S,,"$1,500,000",1.5,2024
864,Nicholas Petit-Frere,TEN,RT,,"$1,497,379",1.497379,2024
865,Brian Asamoah,MIN,LB/ILB,,"$1,496,413",1.496413,2024
866,Joshua Ezeudu,NYG,LT,,"$1,496,052",1.496052,2024
867,Tuli Tuipulotu,LAC,ED/OLB,,"$1,493,496",1.493496,2024
868,Martin Emerson,CLE,CB,,"$1,492,170",1.49217,2024
869,Tyler Nubin,NYG,S,,"$1,486,676",1.486676,2024
870,Sam Williams,DAL,ED/DE,,"$1,485,717",1.485717,2024
871,Cam Lewis,BUF,CB,,"$1,481,500",1.4815,2024
872,Chad Muma,JAX,LB/ILB,,"$1,479,848",1.479848,2024
873,Rashee Rice,KC,WR,,"$1,476,184",1.476184,2024
874,Elijah Campbell,MIA,S,,"$1,475,000",1.475,2024
875,Abraham Lucas,SEA,RT,,"$1,470,458",1.470458,2024
876,Dawuane Smoot,BUF,ED/DE,,"$1,468,000",1.468,2024
877,Tyrique Stevenson,CHI,CB,,"$1,465,795",1.465795,2024
878,Jelani Woods,IND,TE,,"$1,465,220",1.46522,2024
879,Brenden Schooler,NE,S,,"$1,465,000",1.465,2024
880,Josh Harris,LAC,LS,,"$1,460,000",1.46,2024
881,Christian Harris,HOU,LB/OLB,,"$1,458,613",1.458613,2024
882,Maason Smith,JAX,ED/DE,,"$1,457,927",1.457927,2024
883,Nick Moore,BAL,LS,,"$1,455,000",1.455,2024
884,John Michael Schmitz,NYG,C,,"$1,448,485",1.448485,2024
885,Travis Jones,BAL,DL/DT,,"$1,446,417",1.446417,2024
886,Bernhard Raimann,IND,LT,,"$1,445,990",1.44599,2024
887,Alex Wright,CLE,ED/DE,,"$1,443,702",1.443702,2024
888,Dare Ogunbowale,HOU,RB,,"$1,441,176",1.441176,2024
889,Tavierre Thomas,TB,CB,,"$1,441,176",1.441176,2024
890,Luke Rhodes,IND,LS,,"$1,430,000",1.43,2024
891,Cordale Flott,NYG,CB,,"$1,429,594",1.429594,2024
892,Kris Jenkins,CIN,DL/DT,,"$1,429,175",1.429175,2024
893,Trenton Scott,WAS,RT,,"$1,427,500",1.4275,2024
894,Ifeatu Melifonwu,DET,CB,,"$1,427,155",1.427155,2024
895,DeAngelo Malone,ATL,LB/ILB,,"$1,426,250",1.42625,2024
896,Luke Schoonmaker,DAL,TE,,"$1,424,247",1.424247,2024
897,Nakobe Dean,PHI,LB/ILB,,"$1,419,447",1.419447,2024
898,Tyler Ott,WAS,LS,,"$1,418,333",1.418333,2024
899,DeMarvin Leal,PIT,DL/DE,,"$1,414,608",1.414608,2024
900,O'Cyrus Torrence,BUF,G,,"$1,413,859",1.413859,2024
901,Marcus Jones,NE,CB,,"$1,411,896",1.411896,2024
902,Zach Wood,NO,LS,,"$1,410,000",1.41,2024
903,Jalen Tolbert,DAL,WR,,"$1,400,651",1.400651,2024
904,Mike Sainristil,WAS,CB,,"$1,400,425",1.400425,2024
905,D.J. Turner,CIN,CB,,"$1,400,010",1.40001,2024
906,Khalil Dorsey,DET,CB,,"$1,400,000",1.4,2024
907,Christian Rozeboom,LAR,LB/ILB,,"$1,400,000",1.4,2024
908,Terrel Bernard,BUF,LB/ILB,,"$1,399,872",1.399872,2024
909,Dylan Parham,LV,G,,"$1,399,481",1.399481,2024
910,Rachaad White,TB,RB,,"$1,399,091",1.399091,2024
911,Sean Rhyan,GB,G,,"$1,397,142",1.397142,2024
912,Nick Harris,CLE,C,,"$1,395,000",1.395,2024
913,Roy Robertson-Harris,SEA,DL/DT,,"$1,392,156",1.392156,2024
914,Brenton Strange,JAX,TE,,"$1,389,621",1.389621,2024
915,Juice Scruggs,HOU,C,,"$1,386,160",1.38616,2024
916,Thomas Hennessy,NYJ,LS,,"$1,385,000",1.385,2024
917,Charley Hughlett,CLE,LS,,"$1,383,000",1.383,2024
918,Nick Cross,IND,S,,"$1,381,538",1.381538,2024
919,Marvin Mims,DEN,WR,,"$1,379,235",1.379235,2024
920,Jourdan Lewis,DAL,CB,,"$1,377,500",1.3775,2024
921,Leo Chenal,KC,LB/OLB,,"$1,375,884",1.375884,2024
922,Jeremy Ruckert,NYJ,TE,,"$1,375,884",1.375884,2024
923,Channing Tindall,MIA,LB/ILB,,"$1,375,884",1.375884,2024
924,Kerby Joseph,DET,SS,,"$1,375,883",1.375883,2024
925,Brian Robinson,WAS,RB,,"$1,375,883",1.375883,2024
926,Iosua Opeta,TB,G,,"$1,375,000",1.375,2024
927,Austin Schlottmann,NYG,C,,"$1,375,000",1.375,2024
928,Zach Frazier,PIT,C,,"$1,371,675",1.371675,2024
929,Nyheim Miller-Hines,CLE,RB,,"$1,370,000",1.37,2024
930,JaMycal Hasty,NE,RB,,"$1,367,055",1.367055,2024
931,Reed Blankenship,PHI,FS,,"$1,356,667",1.356667,2024
932,Cody Ford,CIN,G,,"$1,350,000",1.35,2024
933,Caleb Johnson,JAX,LB/ILB,,"$1,350,000",1.35,2024
934,Adonai Mitchell,IND,WR,,"$1,342,925",1.342925,2024
935,Andrew DePaola,MIN,LS,,"$1,341,666",1.341666,2024
936,Hunter Long,LAR,TE,,"$1,337,551",1.337551,2024
937,Braden Mann,PHI,P,,"$1,325,000",1.325,2024
938,Kendrick Green,HOU,C,,"$1,324,878",1.324878,2024
939,Ben Sinnott,WAS,TE,,"$1,314,173",1.314173,2024
940,Jamison Crowder,WAS,WR,,"$1,310,000",1.31,2024
941,Zacch Pickens,CHI,DL/DT,,"$1,309,952",1.309952,2024
942,Tyler Steen,PHI,T,,"$1,306,919",1.306919,2024
943,Sydney Brown,PHI,S,,"$1,305,767",1.305767,2024
944,Justin Strnad,DEN,LB/ILB,,"$1,305,000",1.305,2024
945,Drew Sanders,DEN,LB/ILB,,"$1,303,347",1.303347,2024
946,Brevin Jordan,HOU,TE,,"$1,301,866",1.301866,2024
947,Taybor Pepper,SF,LS,,"$1,300,000",1.3,2024
948,Jon Rhattigan,CAR,LB/ILB,,"$1,300,000",1.3,2024
949,Hendon Hooker,DET,QB,,"$1,299,778",1.299778,2024
950,Tank Dell,HOU,WR,,"$1,292,978",1.292978,2024
951,Ashtyn Davis,NYJ,S,,"$1,292,500",1.2925,2024
952,A.J. Dillon,GB,RB,,"$1,292,500",1.2925,2024
953,Demetrius Flannigan-Fowles,SF,LB/ILB,,"$1,292,500",1.2925,2024
954,Malik Harrison,BAL,LB/ILB,,"$1,292,500",1.2925,2024
955,Easton Stick,LAC,QB,,"$1,292,500",1.2925,2024
956,Nick Westbrook,TEN,WR,,"$1,292,500",1.2925,2024
957,Tershawn Wharton,KC,DL/DT,,"$1,292,500",1.2925,2024
958,Rock Ya-Sin,SF,CB,,"$1,292,500",1.2925,2024
959,Michael Hall,CLE,DL/DT,,"$1,285,423",1.285423,2024
960,Kendre Miller,NO,RB,,"$1,285,073",1.285073,2024
961,Ross Matiscik,JAX,LS,,"$1,285,000",1.285,2024
962,Garrett Williams,ARI,CB,,"$1,280,666",1.280666,2024
963,Jalin Hyatt,NYG,WR,,"$1,278,480",1.27848,2024
964,Cedric Tillman,CLE,WR,,"$1,275,105",1.275105,2024
965,Wanya Morris,KC,LT,,"$1,270,081",1.270081,2024
966,Zach Harrison,ATL,DL/DE,,"$1,265,556",1.265556,2024
967,Marte Mapu,NE,LB/ILB,,"$1,264,479",1.264479,2024
968,Eric Saubert,SF,TE,,"$1,263,162",1.263162,2024
969,Byron Young,LAR,ED/OLB,,"$1,262,879",1.262879,2024
970,Tucker Kraft,GB,TE,,"$1,258,621",1.258621,2024
971,Patrick Paul,MIA,LT,,"$1,256,672",1.256672,2024
972,Rico Dowdle,DAL,RB,,"$1,255,000",1.255,2024
973,Justin Skule,TB,LT,,"$1,255,000",1.255,2024
974,Josh Downs,IND,WR,,"$1,254,650",1.25465,2024
975,James Hudson,CLE,RT,,"$1,253,104",1.253104,2024
976,Cameron Sample,CIN,ED/DE,,"$1,252,036",1.252036,2024
977,D.J. Johnson,CAR,ED/OLB,,"$1,250,679",1.250679,2024
978,Tyjae Spears,TEN,RB,,"$1,247,867",1.247867,2024
979,Bobby Brown,LAR,DL/DT,,"$1,244,133",1.244133,2024
980,Chris Rumph II,LAC,ED/OLB,,"$1,243,386",1.243386,2024
981,Marshawn Kneeland,DAL,ED/DE,,"$1,242,299",1.242299,2024
982,YaYa Diaby,TB,ED/OLB,,"$1,242,139",1.242139,2024
983,Tyrel Dodson,MIA,LB/ILB,,"$1,240,000",1.24,2024
984,Riley Moss,DEN,CB,,"$1,238,065",1.238065,2024
985,Devon Achane,MIA,RB,,"$1,235,784",1.235784,2024
986,Rashid Shaheed,NO,WR,,"$1,235,000",1.235,2024
987,Chris Braswell,TB,ED/OLB,,"$1,233,672",1.233672,2024
988,Daiyan Henley,LAC,LB/ILB,,"$1,231,914",1.231914,2024
989,Trenton Simpson,BAL,LB/ILB,,"$1,229,020",1.22902,2024
990,Tylan Wallace,BAL,WR,,"$1,226,341",1.226341,2024
991,Ji'Ayir Brown,SF,SS,,"$1,226,320",1.22632,2024
992,Tank Bigsby,JAX,RB,,"$1,225,663",1.225663,2024
993,Kobie Turner,LAR,DL/DT,,"$1,225,335",1.225335,2024
994,DeMarvion Overshown,DAL,LB/OLB,,"$1,225,006",1.225006,2024
995,Fred Johnson,PHI,LT,,"$1,225,000",1.225,2024
996,Dorian Williams,BUF,LB,,"$1,223,365",1.223365,2024
997,Danny Pinter,IND,C,,"$1,222,500",1.2225,2024
998,Tre'Davious White,BAL,CB,,"$1,220,588",1.220588,2024
999,Javon Bullard,GB,S,,"$1,219,297",1.219297,2024
1000,Darnell Washington,PIT,TE,,"$1,216,798",1.216798,2024
1001,Tre Brown,SEA,CB,,"$1,215,166",1.215166,2024
1002,Michael Wilson,ARI,WR,,"$1,213,514",1.213514,2024
1003,Reid Ferguson,BUF,LS,,"$1,212,500",1.2125,2024
1004,Jordan Battle,CIN,S,,"$1,210,231",1.210231,2024
1005,Vonn Bell,CIN,S,,"$1,210,000",1.21,2024
1006,Noah Brown,WAS,WR,,"$1,210,000",1.21,2024
1007,Taylor Heinicke,LAC,QB,,"$1,210,000",1.21,2024
1008,JuJu Smith-Schuster,KC,WR,,"$1,210,000",1.21,2024
1009,Laken Tomlinson,SEA,G,,"$1,210,000",1.21,2024
1010,Russell Wilson,PIT,QB,,"$1,210,000",1.21,2024
1011,Mekhi Blackmon,MIN,CB,,"$1,205,474",1.205474,2024
1012,Brodric Martin,DET,DL/DT,,"$1,205,474",1.205474,2024
1013,Tre Tucker,LV,WR,,"$1,205,474",1.205474,2024
1014,Jake Moody,SF,K,,"$1,205,473",1.205473,2024
1015,Blake Fisher,HOU,LT,,"$1,199,169",1.199169,2024
1016,Cade Otton,TB,TE,,"$1,193,486",1.193486,2024
1017,Greg Dulcich,NYG,TE,,"$1,193,184",1.193184,2024
1018,Kevin Givens,SF,DL/DT,,"$1,192,500",1.1925,2024
1019,Cole Bishop,BUF,S,,"$1,190,545",1.190545,2024
1020,Dameon Pierce,HOU,RB,,"$1,188,858",1.188858,2024
1021,Nick Saldiveri,NO,G,,"$1,188,571",1.188571,2024
1022,Coby Bryant,SEA,S,,"$1,186,951",1.186951,2024
1023,Daniel Faalele,BAL,RT,,"$1,185,085",1.185085,2024
1024,Max Mitchell,NYJ,G,,"$1,184,006",1.184006,2024
1025,Daniel Bellinger,NYG,TE,,"$1,183,276",1.183276,2024
1026,Percy Butler,WAS,FS,,"$1,182,254",1.182254,2024
1027,Dane Belton,NYG,S,,"$1,181,122",1.181122,2024
1028,D'ante Smith,CIN,LT,,"$1,179,836",1.179836,2024
1029,Damarri Mathis,DEN,CB,,"$1,179,741",1.179741,2024
1030,Ennis Rakestraw,DET,CB,,"$1,179,045",1.179045,2024
1031,Eyioma Uwazurike,DEN,DL/DE,,"$1,176,467",1.176467,2024
1032,Micheal Clemons,NYJ,ED/DE,,"$1,176,024",1.176024,2024
1033,Malik Willis,GB,QB,,"$1,174,100",1.1741,2024
1034,Zamir White,LV,RB,,"$1,170,983",1.170983,2024
1035,Roger Rosengarten,BAL,RT,,"$1,170,421",1.170421,2024
1036,Kingsley Suamataia,KC,LT,,"$1,167,546",1.167546,2024
1037,Christian Kuntz,PIT,LS,,"$1,163,333",1.163333,2024
1038,Aaron Brewer,ARI,LS/LB,,"$1,162,265",1.162265,2024
1039,Mike Pennel,KC,DL/DT,,"$1,162,265",1.162265,2024
1040,Renardo Green,SF,CB,,"$1,161,795",1.161795,2024
1041,Jake Ferguson,DAL,TE,,"$1,161,221",1.161221,2024
1042,Charlie Kolar,BAL,TE,,"$1,161,221",1.161221,2024
1043,Jordan Stout,BAL,P,,"$1,159,459",1.159459,2024
1044,Romeo Doubs,GB,WR,,"$1,155,979",1.155979,2024
1045,Spencer Burford,SF,G,,"$1,153,014",1.153014,2024
1046,Matthew Adams,NYG,LB/ILB,,"$1,152,500",1.1525,2024
1047,Kyle Allen,PIT,QB,,"$1,152,500",1.1525,2024
1048,Michael Badgley,DET,K,,"$1,152,500",1.1525,2024
1049,Chris Board,BAL,LB/ILB,,"$1,152,500",1.1525,2024
1050,Cameron Brown,MIA,LB/ILB,,"$1,152,500",1.1525,2024
1051,Morgan Cox,TEN,LS,,"$1,152,500",1.1525,2024
1052,Michael Dunn,CLE,G,,"$1,152,500",1.1525,2024
1053,William Gholston,TB,DL/DE,,"$1,152,500",1.1525,2024
1054,C.J. Goodwin,DAL,CB,,"$1,152,500",1.1525,2024
1055,Kamu Grugier-Hill,MIN,LB/ILB,,"$1,152,500",1.1525,2024
1056,Antonio Hamilton,ATL,CB,,"$1,152,500",1.1525,2024
1057,Da'shawn Hand,MIA,ED/DE,,"$1,152,500",1.1525,2024
1058,Will Harris,NO,S,,"$1,152,500",1.1525,2024
1059,Deonte Harty,BAL,WR,,"$1,152,500",1.1525,2024
1060,Jaylinn Hawkins,NE,S,,"$1,152,500",1.1525,2024
1061,Khadarel Hodge,ATL,WR,,"$1,152,500",1.1525,2024
1062,Tanner Hudson,CIN,TE,,"$1,152,500",1.1525,2024
1063,Noah Igbinoghene,WAS,CB,,"$1,152,500",1.1525,2024
1064,J.J. Jansen,CAR,LS,,"$1,152,500",1.1525,2024
1065,Van Jefferson,PIT,WR,,"$1,152,500",1.1525,2024
1066,John Johnson,LAR,S,,"$1,152,500",1.1525,2024
1067,Josh Johnson,BAL,QB,,"$1,152,500",1.1525,2024
1068,Ty Johnson,BUF,RB,,"$1,152,500",1.1525,2024
1069,Casey Kreiter,NYG,LS,,"$1,152,500",1.1525,2024
1070,Chris Manhertz,NYG,TE,,"$1,152,500",1.1525,2024
1071,Jake Martin,CHI,ED/DE,,"$1,152,500",1.1525,2024
1072,Rodney McLeod,CLE,S,,"$1,152,500",1.1525,2024
1073,Storm Norton,ATL,RT,,"$1,152,500",1.1525,2024
1074,Gunner Olszewski,NYG,WR,,"$1,152,500",1.1525,2024
1075,Matt Peart,DEN,LT,,"$1,152,500",1.1525,2024
1076,Patrick Scales,CHI,LS,,"$1,152,500",1.1525,2024
1077,Nick Scott,CAR,SS,,"$1,152,500",1.1525,2024
1078,Trent Sieg,DAL,LS,,"$1,152,500",1.1525,2024
1079,James Smith-Williams,ATL,DL/DE,,"$1,152,500",1.1525,2024
1080,Aaron Stinnie,NYG,G,,"$1,152,500",1.1525,2024
1081,Brent Urban,BAL,DL/DE,,"$1,152,500",1.1525,2024
1082,Kindle Vildor,DET,CB,,"$1,152,500",1.1525,2024
1083,Anthony Walker Jr.,MIA,LB/ILB,,"$1,152,500",1.1525,2024
1084,Jon Weeks,HOU,LS,,"$1,152,500",1.1525,2024
1085,Eric Wilson,GB,LB/ILB,,"$1,152,500",1.1525,2024
1086,James Winchester,KC,LS,,"$1,152,500",1.1525,2024
1087,Joshua Williams,KC,CB,,"$1,151,565",1.151565,2024
1088,Cordell Volson,CIN,G,,"$1,149,221",1.149221,2024
1089,Luke Farrell,JAX,TE,,"$1,144,505",1.144505,2024
1090,Jamien Sherwood,NYJ,S,,"$1,143,714",1.143714,2024
1091,Ta'Quon Graham,ATL,DL/DE,,"$1,142,653",1.142653,2024
1092,Kenneth Gainwell,PHI,RB,,"$1,138,882",1.138882,2024
1093,Jaylon Moore,SF,LT,,"$1,135,758",1.135758,2024
1094,Isaiahh Loudermilk,PIT,DL/DE,,"$1,135,072",1.135072,2024
1095,Joe Bachie,CIN,LB/ILB,,"$1,135,000",1.135,2024
1096,D’Ernest Johnson,JAX,RB,,"$1,135,000",1.135,2024
1097,Olamide Zaccheaus,WAS,WR,,"$1,135,000",1.135,2024
1098,Brenden Jaimes,LAC,OL,,"$1,134,445",1.134445,2024
1099,Tommy Doyle,BUF,LT,,"$1,133,931",1.133931,2024
1100,Ross Dwelley,ATL,TE,,"$1,131,323",1.131323,2024
1101,JK Dobbins,LAC,RB,,"$1,130,000",1.13,2024
1102,Tyler Johnson,LAR,WR,,"$1,130,000",1.13,2024
1103,Adam Prentice,NO,FB,,"$1,130,000",1.13,2024
1104,Joey Slye,NE,K,,"$1,127,500",1.1275,2024
1105,Ben Bartch,SF,G,,"$1,125,000",1.125,2024
1106,Jacob Bobenmoyer,LV,LS,,"$1,125,000",1.125,2024
1107,Oren Burks,PHI,LB/ILB,,"$1,125,000",1.125,2024
1108,Andre Dillard,GB,RT,,"$1,125,000",1.125,2024
1109,Greg Dortch,ARI,WR,,"$1,125,000",1.125,2024
1110,Blake Ferguson,MIA,LS,,"$1,125,000",1.125,2024
1111,D'Onta Foreman,CLE,RB,,"$1,125,000",1.125,2024
1112,Sam Franklin,CAR,S,,"$1,125,000",1.125,2024
1113,Hayden Hurst,LAC,TE,,"$1,125,000",1.125,2024
1114,David Moore,CAR,WR,,"$1,125,000",1.125,2024
1115,Matthew Orzech,GB,LS,,"$1,125,000",1.125,2024
1116,Craig Reynolds,DET,RB,,"$1,125,000",1.125,2024
1117,K.J. Britt,TB,LB/ILB,,"$1,121,574",1.121574,2024
1118,Jakorian Bennett,LV,CB,,"$1,120,899",1.120899,2024
1119,Kelee Ringo,PHI,CB,,"$1,120,231",1.120231,2024
1120,Blake Freeland,IND,RT,,"$1,118,970",1.11897,2024
1121,Anthony Bradford,SEA,G,,"$1,115,996",1.115996,2024
1122,Dylan Horton,HOU,ED/DE,,"$1,115,259",1.115259,2024
1123,Avery Williams,ATL,RB,,"$1,115,038",1.115038,2024
1124,Adetomiwa Adebawore,IND,DL/DT,,"$1,114,227",1.114227,2024
1125,Dawand Jones,CLE,RT,,"$1,113,083",1.113083,2024
1126,Calvin Austin,PIT,WR,,"$1,111,085",1.111085,2024
1127,Decobie Durant,LAR,CB,,"$1,111,085",1.111085,2024
1128,Isaiah Likely,BAL,TE,,"$1,111,085",1.111085,2024
1129,Chig Okonkwo,TEN,TE,,"$1,111,085",1.111085,2024
1130,Zach Tom,GB,RT,,"$1,111,085",1.111085,2024
1131,Nick Niemann,LAC,LB/ILB,,"$1,108,501",1.108501,2024
1132,Clark Phillips III,ATL,CB,,"$1,108,382",1.108382,2024
1133,Chandler Zavala,CAR,G,,"$1,107,934",1.107934,2024
1134,Roschon Johnson,CHI,RB,,"$1,107,172",1.107172,2024
1135,Colby Wooden,GB,DL/DT,,"$1,106,982",1.106982,2024
1136,Sidy Sow,NE,G,,"$1,106,028",1.106028,2024
1137,Trey Benson,ARI,RB,,"$1,105,127",1.105127,2024
1138,Malachi Corley,NYJ,WR,,"$1,104,265",1.104265,2024
1139,Chamarri Conner,KC,CB,,"$1,102,842",1.102842,2024
1140,Brandon Coleman,WAS,LT,,"$1,101,495",1.101495,2024
1141,Carter Warren,NYJ,RT,,"$1,101,080",1.10108,2024
1142,Elijah Mitchell,SF,RB,,"$1,100,892",1.100892,2024
1143,River Cracraft,MIA,WR,,"$1,100,000",1.1,2024
1144,Brandin Echols,NYJ,CB,,"$1,098,545",1.098545,2024
1145,Chris Evans,CIN,RB,,"$1,098,222",1.098222,2024
1146,Landon Young,NO,LT,,"$1,097,445",1.097445,2024
1147,Stone Forsythe,SEA,LT,,"$1,096,656",1.096656,2024
1148,Kenny Yeboah,NYJ,TE,,"$1,095,982",1.095982,2024
1149,Junior Colson,LAC,LB/ILB,,"$1,095,819",1.095819,2024
1150,Victor Dimukeje,ARI,LB/OLB,,"$1,095,465",1.095465,2024
1151,Tavius Robinson,BAL,ED/OLB,,"$1,095,141",1.095141,2024
1152,Damar Hamlin,BUF,S,,"$1,095,119",1.095119,2024
1153,Derius Davis,LAC,WR,,"$1,092,983",1.092983,2024
1154,Isaiah McGuire,CLE,ED/DE,,"$1,092,983",1.092983,2024
1155,Matt Hennessy,SF,G,,"$1,092,500",1.0925,2024
1156,Jake Haener,NO,QB,,"$1,091,204",1.091204,2024
1157,Andru Phillips,NYG,CB,,"$1,090,171",1.090171,2024
1158,Sam Ehlinger,IND,QB,,"$1,087,677",1.087677,2024
1159,Isaiah McDuffie,GB,LB/OLB,,"$1,087,677",1.087677,2024
1160,Israel Mukuamu,DAL,CB,,"$1,087,677",1.087677,2024
1161,Tyler Lacy,JAX,ED/DE,,"$1,086,781",1.086781,2024
1162,Isaiah Adams,ARI,T,,"$1,086,323",1.086323,2024
1163,Trevis Gipson,SEA,LB/OLB,,"$1,085,000",1.085,2024
1164,Charlie Jones,CIN,WR,,"$1,084,694",1.084694,2024
1165,Trevin Wallace,CAR,LB/ILB,,"$1,083,606",1.083606,2024
1166,Nick Herbig,PIT,ED/OLB,,"$1,083,230",1.08323,2024
1167,Tyler Scott,CHI,WR,,"$1,080,863",1.080863,2024
1168,Cooper Beebe,DAL,C,,"$1,079,949",1.079949,2024
1169,Jay Ward,MIN,CB,,"$1,078,386",1.078386,2024
1170,Lucas Patrick,NO,C,,"$1,077,500",1.0775,2024
1171,Kiran Amegadjie,CHI,LT,,"$1,075,331",1.075331,2024
1172,Micah McFadden,NYG,LB/ILB,,"$1,073,927",1.073927,2024
1173,D.J. Davidson,NYG,ED/DE,,"$1,073,529",1.073529,2024
1174,Khalil Shakir,BUF,WR,,"$1,071,787",1.071787,2024
1175,Jalyn Armour-Davis,BAL,CB,,"$1,071,748",1.071748,2024
1176,Tyler Allgeier,ATL,RB,,"$1,068,474",1.068474,2024
1177,Delarrin Turner-Yell,DEN,S,,"$1,068,264",1.068264,2024
1178,Tariq Woolen,SEA,CB,,"$1,068,054",1.068054,2024
1179,Jonah Elliss,DEN,ED/OLB,,"$1,067,402",1.067402,2024
1180,Delmar Glaze,LV,LT,,"$1,066,507",1.066507,2024
1181,Jerome Ford,CLE,RB,,"$1,065,537",1.065537,2024
1182,Zyon McCollum,TB,CB,,"$1,065,433",1.065433,2024
1183,Calen Bullock,HOU,S,,"$1,064,909",1.064909,2024
1184,Otito Ogbonnia,LAC,DL/DT,,"$1,064,720",1.06472,2024
1185,D'Marco Jackson,NO,LB/ILB,,"$1,064,229",1.064229,2024
1186,Kyren Williams,LAR,RB,,"$1,062,601",1.062601,2024
1187,Michael Ford,CLE,CB,,"$1,062,500",1.0625,2024
1188,Nick Gates,PHI,C,,"$1,062,500",1.0625,2024
1189,Matt Goncalves,IND,LT,,"$1,061,643",1.061643,2024
1190,Tycen Anderson,CIN,S,,"$1,061,521",1.061521,2024
